,DeFi,Exchange / Trading Infrastructure,Meme,Oracle / Middleware,Other,Payments,Privacy,RWA / Yield Protocol,Smart Contract Platform / L1,Store of Value
2021-09-11,0.0,0.2694291424161962,0.0,0.0,0.0,0.28510897032074967,0.0,0.0,0.4454618872630544,0.0
2021-09-12,0.0,0.2733577333325761,0.0,0.0,0.0,0.2922112655449928,0.0,0.0,0.4344310011224312,0.0
2021-09-13,0.0,0.27428880269969236,0.0,0.0,0.0,0.28860580227849597,0.0,0.0,0.43710539502181184,0.0
2021-09-14,0.0,0.28545127345025434,0.0,0.0,0.0,0.3005314205020847,0.0,0.0,0.4140173060476611,0.0
2021-09-15,0.0,0.2892213893642874,0.0,0.0,0.0,0.3014932248770378,0.0,0.0,0.409285385758675,0.0
2021-09-16,0.0,0.2907465462697496,0.0,0.0,0.0,0.296785339696481,0.0,0.0,0.4124681140337696,0.0
2021-09-17,0.0,0.2915996283858117,0.0,0.0,0.0,0.30022403760300587,0.0,0.0,0.4081763340111826,0.0
2021-09-18,0.0,0.28287003039011666,0.0,0.0,0.0,0.29157258084646764,0.0,0.0,0.42555738876341587,0.0
2021-09-19,0.0,0.29463882811450687,0.0,0.0,0.0,0.294951719010069,0.0,0.0,0.4104094528754243,0.0
2021-09-20,0.0,0.30268820236163746,0.0,0.0,0.0,0.2933469314600175,0.0,0.0,0.40396486617834526,0.0
2021-09-21,0.0,0.3052429389311428,0.0,0.0,0.0,0.2957524376095465,0.0,0.0,0.3990046234593109,0.0
2021-09-22,0.0,0.2866108811840915,0.0,0.0,0.0,0.2893102313825563,0.0,0.0,0.42407888743335237,0.0
2021-09-23,0.0,0.28236057015737587,0.0,0.0,0.0,0.2858837863970805,0.0,0.0,0.43175564344554396,0.0
2021-09-24,0.0,0.27141353034438287,0.0,0.0,0.0,0.2747399603025857,0.0,0.0,0.45384650935303184,0.0
2021-09-25,0.0,0.2745017986678021,0.0,0.0,0.0,0.2779953894442844,0.0,0.0,0.4475028118879139,0.0
2021-09-26,0.0,0.2760709730167861,0.0,0.0,0.0,0.28649927349416293,0.0,0.0,0.43742975348905144,0.0
2021-09-27,0.0,0.2701020708693438,0.0,0.0,0.0,0.27661292924032704,0.0,0.0,0.45328499989032967,0.0
2021-09-28,0.0,0.28036371191855697,0.0,0.0,0.0,0.27720389753034347,0.0,0.0,0.44243239055110006,0.0
2021-09-29,0.0,0.2942764632907497,0.0,0.0,0.0,0.2729066354875198,0.0,0.0,0.43281690122173083,0.0
2021-09-30,0.0,0.28911853320719566,0.0,0.0,0.0,0.27319183802444214,0.0,0.0,0.4376896287683625,0.0
2021-10-01,0.0,0.34224447637003474,0.0,0.0,0.0,0.0,0.0,0.0,0.31254750545236654,0.3452080181775987
2021-10-02,0.0,0.3401936411487469,0.0,0.0,0.0,0.0,0.0,0.0,0.3246888655655548,0.33511749328569834
2021-10-03,0.0,0.33898073919990074,0.0,0.0,0.0,0.0,0.0,0.0,0.32556673118959395,0.3354525296105052
2021-10-04,0.0,0.3318473261766263,0.0,0.0,0.0,0.0,0.0,0.0,0.32979823145954046,0.33835444236383316
2021-10-05,0.0,0.3380532372089301,0.0,0.0,0.0,0.0,0.0,0.0,0.31425598937379157,0.3476907734172782
2021-10-06,0.0,0.33254906106644017,0.0,0.0,0.0,0.0,0.0,0.0,0.2937149879127642,0.3737359510207955
2021-10-07,0.0,0.33091284321351305,0.0,0.0,0.0,0.0,0.0,0.0,0.31040734134104664,0.3586798154454402
2021-10-08,0.0,0.32525082091607455,0.0,0.0,0.0,0.0,0.0,0.0,0.30455873350517054,0.37019044557875475
2021-10-09,0.0,0.3252952040813416,0.0,0.0,0.0,0.0,0.0,0.0,0.29979023998906906,0.37491455592958917
2021-10-10,0.0,0.32389389144598507,0.0,0.0,0.0,0.0,0.0,0.0,0.28900876583847485,0.3870973427155399
2021-10-11,0.0,0.32340764789166493,0.0,0.0,0.0,0.0,0.0,0.0,0.2791581924324178,0.3974341596759171
2021-10-12,0.0,0.34535231767515845,0.0,0.0,0.0,0.0,0.0,0.0,0.26925201504547736,0.385395667279364
2021-10-13,0.0,0.35621109329081896,0.0,0.0,0.0,0.0,0.0,0.0,0.25987920257165203,0.3839097041375288
2021-10-14,0.0,0.3555755249726533,0.0,0.0,0.0,0.0,0.0,0.0,0.26276286292285533,0.38166161210449107
2021-10-15,0.0,0.3466760890005258,0.0,0.0,0.0,0.0,0.0,0.0,0.2548979484727517,0.39842596252672213
2021-10-16,0.0,0.34391900765381755,0.0,0.0,0.0,0.0,0.0,0.0,0.25856313919883966,0.3975178531473425
2021-10-17,0.0,0.34638877029960996,0.0,0.0,0.0,0.0,0.0,0.0,0.25317498490700496,0.4004362447933847
2021-10-18,0.0,0.3531335923960719,0.0,0.0,0.0,0.0,0.0,0.0,0.24778296340401604,0.39908344419991165
2021-10-19,0.0,0.34620179472719176,0.0,0.0,0.0,0.0,0.0,0.0,0.2509673774076758,0.40283082786513197
2021-10-20,0.0,0.34075973596928294,0.0,0.0,0.0,0.0,0.0,0.0,0.26252289684178837,0.3967173671889282
2021-10-21,0.0,0.33567345881269167,0.0,0.0,0.0,0.0,0.0,0.0,0.27266388618833315,0.3916626549989747
2021-10-22,0.0,0.3362480438469081,0.0,0.0,0.0,0.0,0.0,0.0,0.28689829217145246,0.37685366398163883
2021-10-23,0.0,0.33865487287030854,0.0,0.0,0.0,0.0,0.0,0.0,0.28314699022002005,0.3781981369096707
2021-10-24,0.0,0.33799381250630717,0.0,0.0,0.0,0.0,0.0,0.0,0.28010311229124096,0.38190307520245115
2021-10-25,0.0,0.33222973143699075,0.0,0.0,0.0,0.0,0.0,0.0,0.2858073632037903,0.3819629053592182
2021-10-26,0.0,0.33402156694524554,0.0,0.0,0.0,0.0,0.0,0.0,0.293164728789685,0.37281370426506866
2021-10-27,0.0,0.33404909947082584,0.0,0.0,0.0,0.0,0.0,0.0,0.28138319735467665,0.38456770317449657
2021-10-28,0.0,0.34407651791049454,0.0,0.0,0.0,0.0,0.0,0.0,0.28121032839950444,0.37471315369000013
2021-10-29,0.0,0.35405213464104757,0.0,0.0,0.0,0.0,0.0,0.0,0.2782609284298241,0.3676869369291276
2021-10-30,0.0,0.35836578008552117,0.0,0.0,0.0,0.0,0.0,0.0,0.27030320555824094,0.371331014356237
2021-10-31,0.0,0.3572644310550645,0.0,0.0,0.0,0.0,0.0,0.0,0.27346661380848514,0.36926895513644953
2021-11-01,0.0,0.34353860568137085,0.3325790656365745,0.0,0.32388232868205447,0.0,0.0,0.0,0.0,0.0
2021-11-02,0.0,0.34418300737501345,0.3254541731268805,0.0,0.33036281949810575,0.0,0.0,0.0,0.0,0.0
2021-11-03,0.0,0.3618231117571126,0.2972514244647011,0.0,0.34092546377818606,0.0,0.0,0.0,0.0,0.0
2021-11-04,0.0,0.36141027120831576,0.2833459002320112,0.0,0.3552438285596728,0.0,0.0,0.0,0.0,0.0
2021-11-05,0.0,0.36385191711363,0.29180970572080406,0.0,0.34433837716556576,0.0,0.0,0.0,0.0,0.0
2021-11-06,0.0,0.3725178599282329,0.27720583760829554,0.0,0.35027630246347147,0.0,0.0,0.0,0.0,0.0
2021-11-07,0.0,0.37610110386384804,0.2723241371238339,0.0,0.3515747590123179,0.0,0.0,0.0,0.0,0.0
2021-11-08,0.0,0.38142400194880777,0.2796292899873966,0.0,0.3389467080637955,0.0,0.0,0.0,0.0,0.0
2021-11-09,0.0,0.37932059756969605,0.2805907386984461,0.0,0.3400886637318577,0.0,0.0,0.0,0.0,0.0
2021-11-10,0.0,0.3867324509752279,0.2740922451628774,0.0,0.3391753038618945,0.0,0.0,0.0,0.0,0.0
2021-11-11,0.0,0.3814430840141878,0.28170090700648337,0.0,0.33685600897932866,0.0,0.0,0.0,0.0,0.0
2021-11-12,0.0,0.38749280251818013,0.27622409354675126,0.0,0.33628310393506844,0.0,0.0,0.0,0.0,0.0
2021-11-13,0.0,0.39663449790301,0.2723383154614191,0.0,0.3310271866355708,0.0,0.0,0.0,0.0,0.0
2021-11-14,0.0,0.3958907561878019,0.27582338126018746,0.0,0.32828586255201053,0.0,0.0,0.0,0.0,0.0
2021-11-15,0.0,0.3909594970954582,0.2766011725283878,0.0,0.3324393303761539,0.0,0.0,0.0,0.0,0.0
2021-11-16,0.0,0.39097649162114245,0.2724624892489028,0.0,0.3365610191299547,0.0,0.0,0.0,0.0,0.0
2021-11-17,0.0,0.3852241538327881,0.27306649907074204,0.0,0.3417093470964699,0.0,0.0,0.0,0.0,0.0
2021-11-18,0.0,0.38735527086947247,0.2711181645053007,0.0,0.3415265646252268,0.0,0.0,0.0,0.0,0.0
2021-11-19,0.0,0.39067504677945136,0.27372202470277507,0.0,0.33560292851777346,0.0,0.0,0.0,0.0,0.0
2021-11-20,0.0,0.40003530191259157,0.2674631016631335,0.0,0.33250159642427485,0.0,0.0,0.0,0.0,0.0
2021-11-21,0.0,0.39972528196211055,0.2622870527770483,0.0,0.3379876652608412,0.0,0.0,0.0,0.0,0.0
2021-11-22,0.0,0.3939979341896327,0.26357199251325664,0.0,0.3424300732971106,0.0,0.0,0.0,0.0,0.0
2021-11-23,0.0,0.3985310237139256,0.2527707016091272,0.0,0.34869827467694714,0.0,0.0,0.0,0.0,0.0
2021-11-24,0.0,0.3994597091254486,0.2506123127542284,0.0,0.3499279781203229,0.0,0.0,0.0,0.0,0.0
2021-11-25,0.0,0.4057219138350144,0.24021258452811728,0.0,0.35406550163686823,0.0,0.0,0.0,0.0,0.0
2021-11-26,0.0,0.41877943612559476,0.2419259402045904,0.0,0.3392946236698148,0.0,0.0,0.0,0.0,0.0
2021-11-27,0.0,0.41950572356932253,0.24144904204298656,0.0,0.33904523438769085,0.0,0.0,0.0,0.0,0.0
2021-11-28,0.0,0.41810136539058695,0.23699980895732314,0.0,0.3448988256520898,0.0,0.0,0.0,0.0,0.0
2021-11-29,0.0,0.4124441205072887,0.2502261866564383,0.0,0.3373296928362729,0.0,0.0,0.0,0.0,0.0
2021-11-30,0.0,0.40734299905088833,0.252460065265118,0.0,0.34019693568399345,0.0,0.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.3225420226004072,0.0,0.33255747087846343,0.0,0.0,0.0,0.34490050652112925,0.0
2021-12-02,0.0,0.0,0.3271364457078696,0.0,0.3393167121898166,0.0,0.0,0.0,0.33354684210231367,0.0
2021-12-03,0.0,0.0,0.3313027520607919,0.0,0.3295539906640348,0.0,0.0,0.0,0.33914325727517314,0.0
2021-12-04,0.0,0.0,0.3201220683871578,0.0,0.3494022151327129,0.0,0.0,0.0,0.3304757164801292,0.0
2021-12-05,0.0,0.0,0.3340914505716534,0.0,0.33850519095192044,0.0,0.0,0.0,0.32740335847642604,0.0
2021-12-06,0.0,0.0,0.33257046445866745,0.0,0.32833515654156586,0.0,0.0,0.0,0.3390943789997666,0.0
2021-12-07,0.0,0.0,0.3292005283823649,0.0,0.33114907287196205,0.0,0.0,0.0,0.339650398745673,0.0
2021-12-08,0.0,0.0,0.32811564751485256,0.0,0.33386941414628735,0.0,0.0,0.0,0.3380149383388599,0.0
2021-12-09,0.0,0.0,0.33367055499101445,0.0,0.3300619182658747,0.0,0.0,0.0,0.3362675267431106,0.0
2021-12-10,0.0,0.0,0.3385127923649819,0.0,0.3244244812502888,0.0,0.0,0.0,0.33706272638472906,0.0
2021-12-11,0.0,0.0,0.3309887100340977,0.0,0.32854061318800687,0.0,0.0,0.0,0.34047067677789505,0.0
2021-12-12,0.0,0.0,0.33165020154940544,0.0,0.3275458393041672,0.0,0.0,0.0,0.340803959146427,0.0
2021-12-13,0.0,0.0,0.3384901746169542,0.0,0.3226467355330356,0.0,0.0,0.0,0.3388630898500099,0.0
2021-12-14,0.0,0.0,0.3540120850456402,0.0,0.3080361915940375,0.0,0.0,0.0,0.337951723360322,0.0
2021-12-15,0.0,0.0,0.33375904422958125,0.0,0.3130082077683346,0.0,0.0,0.0,0.3532327480020838,0.0
2021-12-16,0.0,0.0,0.33371133744888526,0.0,0.31005425121407565,0.0,0.0,0.0,0.3562344113370387,0.0
2021-12-17,0.0,0.0,0.32279766224259454,0.0,0.302137277414382,0.0,0.0,0.0,0.3750650603430231,0.0
2021-12-18,0.0,0.0,0.31619882578403,0.0,0.31101752620171585,0.0,0.0,0.0,0.37278364801425373,0.0
2021-12-19,0.0,0.0,0.3214021819612939,0.0,0.31234877543648304,0.0,0.0,0.0,0.3662490426022227,0.0
2021-12-20,0.0,0.0,0.32168519901889636,0.0,0.3051788964621947,0.0,0.0,0.0,0.37313590451890855,0.0
2021-12-21,0.0,0.0,0.3170478542383887,0.0,0.3018453952541829,0.0,0.0,0.0,0.38110675050742815,0.0
2021-12-22,0.0,0.0,0.3258933486505116,0.0,0.3057454681820462,0.0,0.0,0.0,0.36836118316744204,0.0
2021-12-23,0.0,0.0,0.32689546596824054,0.0,0.30778283154446867,0.0,0.0,0.0,0.3653217024872905,0.0
2021-12-24,0.0,0.0,0.3254025781801494,0.0,0.3028915681478893,0.0,0.0,0.0,0.37170585367196096,0.0
2021-12-25,0.0,0.0,0.3249068127373895,0.0,0.30980867418088964,0.0,0.0,0.0,0.36528451308172066,0.0
2021-12-26,0.0,0.0,0.32707223608941766,0.0,0.3127009100485804,0.0,0.0,0.0,0.3602268538620017,0.0
2021-12-27,0.0,0.0,0.33046750922158163,0.0,0.30934162211946037,0.0,0.0,0.0,0.3601908686589578,0.0
2021-12-28,0.0,0.0,0.3284813046263062,0.0,0.308052903329621,0.0,0.0,0.0,0.3634657920440725,0.0
2021-12-29,0.0,0.0,0.32949013448283815,0.0,0.3061742010618812,0.0,0.0,0.0,0.3643356644552803,0.0
2021-12-30,0.0,0.0,0.33090222153594995,0.0,0.3076921483669449,0.0,0.0,0.0,0.3614056300971048,0.0
2021-12-31,0.0,0.0,0.32572224047589154,0.0,0.3013105095261983,0.0,0.0,0.0,0.37296724999790976,0.0
2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.33007212020858756,0.0,0.0,0.3371889386949346,0.3327389410964777
2022-04-02,0.0,0.0,0.0,0.0,0.0,0.32726229789055716,0.0,0.0,0.3478817753309206,0.32485592677852215
2022-04-03,0.0,0.0,0.0,0.0,0.0,0.3303628668349108,0.0,0.0,0.3412804870577394,0.3283566461073498
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.32699439271012637,0.0,0.0,0.3424879174638324,0.33051768982604113
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.32799178802166806,0.0,0.0,0.3464660672022334,0.32554214477609855
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.32895178430754535,0.0,0.0,0.34857044977557883,0.3224777659168757
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.3295483940614734,0.0,0.0,0.3354688803227084,0.3349827256158182
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.3325133465370827,0.0,0.0,0.3318895620346132,0.33559709142830396
2022-04-09,0.0,0.0,0.0,0.0,0.0,0.32933556022330446,0.0,0.0,0.33395724337220023,0.33670719640449515
2022-04-10,0.0,0.0,0.0,0.0,0.0,0.3333895955653776,0.0,0.0,0.3297381313952654,0.3368722730393568
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.3335265114885386,0.0,0.0,0.3267882055305458,0.3396852829809154
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.33511416166221153,0.0,0.0,0.32690273608713283,0.3379831022506554
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.34332675845781635,0.0,0.0,0.3248788238299082,0.3317944177122753
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.35150271684141254,0.0,0.0,0.3188251046620458,0.3296721784965416
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.3595152339933208,0.0,0.0,0.31414187581699804,0.32634289018968116
2022-04-16,0.0,0.0,0.0,0.0,0.0,0.3581691882106698,0.0,0.0,0.3140505641061809,0.3277802476831492
2022-04-17,0.0,0.0,0.0,0.0,0.0,0.3564752265641866,0.0,0.0,0.3137386386967166,0.3297861347390967
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.35007257592229024,0.0,0.0,0.3288568764312963,0.3210705476464133
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.34449712479903627,0.0,0.0,0.3347720905787529,0.3207307846222105
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.3408638072621001,0.0,0.0,0.33803076940104126,0.3211054233368583
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.3312918009547814,0.0,0.0,0.35554630015316624,0.3131618988920521
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.3332850413885756,0.0,0.0,0.35167714143195783,0.31503781717946633
2022-04-23,0.0,0.0,0.0,0.0,0.0,0.3324482584698982,0.0,0.0,0.35216518496209775,0.31538655656800385
2022-04-24,0.0,0.0,0.0,0.0,0.0,0.3315840610804037,0.0,0.0,0.35320721654211634,0.31520872237747966
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.3279574465928097,0.0,0.0,0.3581971649653769,0.3138453884418131
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.32868012527449353,0.0,0.0,0.35810160826005955,0.31321826646544665
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.33048692904685584,0.0,0.0,0.35516559152222227,0.3143474794309217
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.32789203812481504,0.0,0.0,0.35611306707739787,0.31599489479778675
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.3251188714343177,0.0,0.0,0.3611682899124227,0.31371283865325933
2022-04-30,0.0,0.0,0.0,0.0,0.0,0.32626665815505207,0.0,0.0,0.3632184842492355,0.3105148575957123
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
