,aave,algorand,arbitrum,aster-2,avalanche-2,axie-infinity,binancecoin,bitcoin,bitcoin-cash,bitget-token,bittensor,canton-network,cardano,chainlink,crypto-com-chain,decentraland,dogecoin,eos,ethereum,ethereum-classic,fantom,filecoin,hedera-hashgraph,htx-dao,hyperliquid,immutable-x,injective-protocol,internet-computer,leo-token,litecoin,maker,memecore,monero,near,neo,okb,optimism,pepe,pi-network,polkadot,rain,render-token,ripple,shiba-inu,sky,solana,stellar,sui,tezos,the-graph,the-open-network,theta-token,tron,uniswap,vechain,whitebit,world-liberty-financial,zcash
2022-03-15,0.0,0.0,0.0,0.0,0.11604114148069947,0.0,0.13202331185209507,0.1280250660896171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11224719578487792,0.0,0.0,0.12618047201610363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13217734381345253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1378003429750459,0.1178015785884709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16,0.0,0.0,0.0,0.0,0.11704534494101036,0.0,0.13011862429580487,0.12725058835522443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1169091447116369,0.0,0.0,0.12698907250969318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308046433657156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13545594652281384,0.11760826916506202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,0.0,0.0,0.0,0.0,0.12479497837912296,0.0,0.13156144984773147,0.1259980226132478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11387893229056291,0.0,0.0,0.1280789935599478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12871043763214615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13492265588404972,0.11422401667646294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.1314940602890931,0.0,0.13025342649733973,0.12558863666254155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11179007092729641,0.0,0.0,0.13074569658663207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12768154668357423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322812475629177,0.11228458876586787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,0.0,0.0,0.0,0.0,0.13343584315304838,0.0,0.1273279088980427,0.12324748654507817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11094238300024338,0.0,0.0,0.12744802177974912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12950989281140074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13217392302369255,0.11797244226012656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-20,0.0,0.0,0.0,0.0,0.1303408906402049,0.0,0.12843013098081263,0.12426156854108182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10970207633041511,0.0,0.0,0.127514465481594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13131467061354693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13405314398770818,0.11650778518134264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.13105623277945913,0.0,0.12869274629665847,0.12226251946447761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10873230623923849,0.0,0.0,0.12755926885914584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13135548098527539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13795026872754287,0.11449187614239323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.1254947473639512,0.0,0.1290796474839379,0.12406682802329345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10801237047005695,0.0,0.0,0.12862814387825638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13646797831174132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353460601543705,0.11496871443963372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.12627518624651868,0.0,0.1281476218751602,0.12338469636930233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11081663402780277,0.0,0.0,0.12920146065211374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13369999502182975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13308509454549114,0.1174173755192477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.12554119211623718,0.0,0.12692108451805653,0.12359312492256821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149517251171498,0.0,0.0,0.12931539958325258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13486523095303699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307607594786602,0.1160320707947862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.12216004210134068,0.0,0.12814333438274536,0.1269351155537379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11254948554137048,0.0,0.0,0.1314665511266766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347487627176652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304031099264145,0.11561284793853441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26,0.0,0.0,0.0,0.0,0.12414289325544466,0.0,0.1283362700440204,0.12593286439178933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11224675040974934,0.0,0.0,0.13158063882818674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13396366695067202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13011943467373913,0.11567129964705664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-27,0.0,0.0,0.0,0.0,0.12456930700195963,0.0,0.1274190502043559,0.127041527908834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11256971513370714,0.0,0.0,0.13224340523574102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1334583779471578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12852044165784238,0.11609079270121764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.12377193532637973,0.0,0.12696270937041382,0.12755342324588503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10983239763116523,0.0,0.0,0.13348337193412652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13104502990518216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12910580225724222,0.12015397804469782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.12634102276076378,0.0,0.12626575520278618,0.1264326671298763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10894913324068725,0.0,0.0,0.13412100090106058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13154488981697843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263079147888819,0.12191686942269939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.12936274787381005,0.0,0.1276210815436753,0.12458600340280193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10852612536293932,0.0,0.0,0.1325685425654709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13172967831341845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12594503320524597,0.12152789673866128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.13629602843189662,0.0,0.12820143484137456,0.12479457337617336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086288955294551,0.0,0.0,0.13311505526414352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12884320716562064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1233802785400255,0.11867377398842976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.121455711671935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12465695131006732,0.0,0.0,0.0,0.0,0.0,0.12863331071044745,0.12134679399882563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12416052552260497,0.0,0.0,0.133834566153333,0.12449644879765091,0.0,0.0,0.0,0.0,0.0,0.12393235490876998,0.0,0.0,0.0,0.0,0.0
2022-04-02,0.0,0.0,0.0,0.0,0.12178367014869503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251917914707165,0.0,0.0,0.0,0.0,0.0,0.1297750570966992,0.11851922143631939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12508724221587264,0.0,0.0,0.1334114087744182,0.12627476544537666,0.0,0.0,0.0,0.0,0.0,0.12250398168161065,0.0,0.0,0.0,0.0,0.0
2022-04-03,0.0,0.0,0.0,0.0,0.12200343985312814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12574871738191926,0.0,0.0,0.0,0.0,0.0,0.12992507281578466,0.11912026294853394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1252593092422901,0.0,0.0,0.1349523158224595,0.12569570358875654,0.0,0.0,0.0,0.0,0.0,0.11978893100502495,0.0,0.0,0.0,0.0,0.0
2022-04-04,0.0,0.0,0.0,0.0,0.12105090122231382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302765145143199,0.0,0.0,0.0,0.0,0.0,0.13162821923433865,0.12086538720577474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12451493676699445,0.0,0.0,0.13203566040514364,0.12468709309951405,0.0,0.0,0.0,0.0,0.0,0.11746940945769925,0.0,0.0,0.0,0.0,0.0
2022-04-05,0.0,0.0,0.0,0.0,0.11870791115409737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13029739887742944,0.0,0.0,0.0,0.0,0.0,0.13185876975034105,0.11880254804149126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12741365996803153,0.0,0.0,0.13119797730241275,0.12517896988651417,0.0,0.0,0.0,0.0,0.0,0.11915982304464066,0.0,0.0,0.0,0.0,0.0
2022-04-06,0.0,0.0,0.0,0.0,0.11953322393698215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12943324104557632,0.0,0.0,0.0,0.0,0.0,0.13550386568074438,0.11362261187539277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13089764337908916,0.0,0.0,0.12911709899855606,0.12494671369689299,0.0,0.0,0.0,0.0,0.0,0.11983662711025306,0.0,0.0,0.0,0.0,0.0
2022-04-07,0.0,0.0,0.0,0.0,0.12053450686997282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12782896720010745,0.0,0.0,0.0,0.0,0.0,0.13174459599115723,0.1225339679347774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12947285095385042,0.0,0.0,0.12930453810538353,0.12472119873148094,0.0,0.0,0.0,0.0,0.0,0.11661764743408451,0.0,0.0,0.0,0.0,0.0
2022-04-08,0.0,0.0,0.0,0.0,0.1207748285236184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12606900703824603,0.0,0.0,0.0,0.0,0.0,0.13661451010329576,0.12014019159361793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13016793663451734,0.0,0.0,0.12574333886605094,0.12434708889333337,0.0,0.0,0.0,0.0,0.0,0.11903590207037267,0.0,0.0,0.0,0.0,0.0
2022-04-09,0.0,0.0,0.0,0.0,0.11962972453140536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12609076273243874,0.0,0.0,0.0,0.0,0.0,0.1368227390317699,0.12174927821937986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12891634520712658,0.0,0.0,0.12671206285009698,0.12367754239306192,0.0,0.0,0.0,0.0,0.0,0.11923947374930222,0.0,0.0,0.0,0.0,0.0
2022-04-10,0.0,0.0,0.0,0.0,0.11735331564540731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12691918131929725,0.0,0.0,0.0,0.0,0.0,0.13769658421733533,0.11982330002722498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306866261322041,0.0,0.0,0.12755113796984907,0.12376782871594566,0.0,0.0,0.0,0.0,0.0,0.11910866646498676,0.0,0.0,0.0,0.0,0.0
2022-04-11,0.0,0.0,0.0,0.0,0.11739837107610117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123840224144862,0.0,0.0,0.0,0.0,0.0,0.1395681021268067,0.11983910649672223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311453625861357,0.0,0.0,0.12474384954709605,0.12569843344485013,0.0,0.0,0.0,0.0,0.0,0.12093356501956416,0.0,0.0,0.0,0.0,0.0
2022-04-12,0.0,0.0,0.0,0.0,0.11703537977531654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12478264054122687,0.0,0.0,0.0,0.0,0.0,0.13778609099137337,0.1199072654936993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13106798445211626,0.0,0.0,0.1255374134201173,0.12593343412408453,0.0,0.0,0.0,0.0,0.0,0.12102552864948715,0.0,0.0,0.0,0.0,0.0
2022-04-13,0.0,0.0,0.0,0.0,0.12015107825988448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12455790016708543,0.0,0.0,0.0,0.0,0.0,0.13863420156356185,0.11840314970449513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1295310282697093,0.0,0.0,0.12470727958021349,0.12555467006685284,0.0,0.0,0.0,0.0,0.0,0.1214663175169648,0.0,0.0,0.0,0.0,0.0
2022-04-14,0.0,0.0,0.0,0.0,0.1184392079801025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122578188392657,0.0,0.0,0.0,0.0,0.0,0.13821074481069953,0.11717281498424598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13384083643071393,0.0,0.0,0.1231728723145578,0.12746921982911183,0.0,0.0,0.0,0.0,0.0,0.12220848927275861,0.0,0.0,0.0,0.0,0.0
2022-04-15,0.0,0.0,0.0,0.0,0.11615411286642408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12229817974538743,0.0,0.0,0.0,0.0,0.0,0.13534207661464995,0.11489910382819714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408750027745546,0.0,0.0,0.12053471630474787,0.13067739603547412,0.0,0.0,0.0,0.0,0.0,0.12222823456421363,0.0,0.0,0.0,0.0,0.0
2022-04-16,0.0,0.0,0.0,0.0,0.11620531420877449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12124099842996627,0.0,0.0,0.0,0.0,0.0,0.13563774466328854,0.11691422930700707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13944584463856122,0.0,0.0,0.12093363556075724,0.13084752562796906,0.0,0.0,0.0,0.0,0.0,0.1217713130597693,0.0,0.0,0.0,0.0,0.0
2022-04-17,0.0,0.0,0.0,0.0,0.11648943680868118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12051643440723929,0.0,0.0,0.0,0.0,0.0,0.13691176575707284,0.11584715007539564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388436849649708,0.0,0.0,0.12265493942351248,0.1295245473057806,0.0,0.0,0.0,0.0,0.0,0.12230954770996005,0.0,0.0,0.0,0.0,0.0
2022-04-18,0.0,0.0,0.0,0.0,0.11715536351717276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12039571017447558,0.0,0.0,0.0,0.0,0.0,0.13665218776775087,0.11398962877386362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1385866218395546,0.0,0.0,0.12232338539950702,0.13180933146570373,0.0,0.0,0.0,0.0,0.0,0.12211081871783346,0.0,0.0,0.0,0.0,0.0
2022-04-19,0.0,0.0,0.0,0.0,0.11844779108565684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11981375971344875,0.0,0.0,0.0,0.0,0.0,0.1357484983311293,0.11438829271588094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13665482389708405,0.0,0.0,0.12699663948486073,0.128228141956604,0.0,0.0,0.0,0.0,0.0,0.12268027384532444,0.0,0.0,0.0,0.0,0.0
2022-04-20,0.0,0.0,0.0,0.0,0.11784999565742836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12032274618947848,0.0,0.0,0.0,0.0,0.0,0.13754659253036447,0.11288235450946432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13540244488229905,0.0,0.0,0.1261080087052499,0.12859605908143062,0.0,0.0,0.0,0.0,0.0,0.12431333660085928,0.0,0.0,0.0,0.0,0.0
2022-04-21,0.0,0.0,0.0,0.0,0.11425195457670423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11821113200985521,0.0,0.0,0.0,0.0,0.0,0.1348278525301075,0.10912101074624225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13338963657484124,0.0,0.0,0.12287615574005009,0.12760100769026886,0.0,0.0,0.0,0.0,0.0,0.14277586207878756,0.0,0.0,0.0,0.0,0.0
2022-04-22,0.0,0.0,0.0,0.0,0.11445154296237495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11953231234781075,0.0,0.0,0.0,0.0,0.0,0.13593970316914633,0.11267422146739012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13265494807509004,0.0,0.0,0.12326239480445081,0.1288427506220334,0.0,0.0,0.0,0.0,0.0,0.13574382751602085,0.0,0.0,0.0,0.0,0.0
2022-04-23,0.0,0.0,0.0,0.0,0.11389821152775308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11838296365762621,0.0,0.0,0.0,0.0,0.0,0.13616056680257815,0.11088081124297357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319261316698222,0.0,0.0,0.12479183525715529,0.1276822903418779,0.0,0.0,0.0,0.0,0.0,0.1394151915831338,0.0,0.0,0.0,0.0,0.0
2022-04-24,0.0,0.0,0.0,0.0,0.11345773516503425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11985949947269456,0.0,0.0,0.0,0.0,0.0,0.1375302599442086,0.10953320324902678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13238344117372064,0.0,0.0,0.12479811492491297,0.1283145996047977,0.0,0.0,0.0,0.0,0.0,0.13730494911270186,0.0,0.0,0.0,0.0,0.0
2022-04-25,0.0,0.0,0.0,0.0,0.11447405717870879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12026044028420446,0.0,0.0,0.0,0.0,0.0,0.14011023932327646,0.10843503158082447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301938546118744,0.0,0.0,0.12577555218479822,0.12874042899979998,0.0,0.0,0.0,0.0,0.0,0.1351612337690731,0.0,0.0,0.0,0.0,0.0
2022-04-26,0.0,0.0,0.0,0.0,0.11550478407146861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11849076402325756,0.0,0.0,0.0,0.0,0.0,0.1401742136363208,0.10587699799855932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12912785148582231,0.0,0.0,0.12760947487932614,0.12936173946862536,0.0,0.0,0.0,0.0,0.0,0.13722731011361305,0.0,0.0,0.0,0.0,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.11501038885250801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11804929882631296,0.0,0.0,0.0,0.0,0.0,0.14119059969865652,0.10564680628068814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12840683933644775,0.0,0.0,0.12840507657454844,0.12942585231225145,0.0,0.0,0.0,0.0,0.0,0.1371685307446862,0.0,0.0,0.0,0.0,0.0
2022-04-28,0.0,0.0,0.0,0.0,0.11099634303876517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11868630996845042,0.0,0.0,0.0,0.0,0.0,0.14373693898605283,0.10533157924567275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12676708162551795,0.0,0.0,0.12848184562803594,0.13071675395458254,0.0,0.0,0.0,0.0,0.0,0.13859255348906452,0.0,0.0,0.0,0.0,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.10910639890262923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11818091156886443,0.0,0.0,0.0,0.0,0.0,0.14391497854877797,0.10311127417271433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12583454577291808,0.0,0.0,0.12823010157291007,0.1306186889171283,0.0,0.0,0.0,0.0,0.0,0.14445687416963726,0.0,0.0,0.0,0.0,0.0
2022-04-30,0.0,0.0,0.0,0.0,0.10455355248096153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11824524126793129,0.0,0.0,0.0,0.0,0.0,0.1483579116979169,0.09755248565393793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282915467915856,0.0,0.0,0.12307155623724511,0.1322263609205606,0.0,0.0,0.0,0.0,0.0,0.15137957539368638,0.0,0.0,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.12444149004858046,0.12292486085568312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1253700524213001,0.0,0.12464116861863701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245358104312163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12475181394853298,0.12843733127048831,0.0,0.12741888416917954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.12501173151279496,0.12376688261265298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12412796329999513,0.0,0.1267237358453499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12696096275363727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126988812239459,0.12393180775459602,0.0,0.12502464613605085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
