date,target_asset,btc_gate_open
2024-05-03,,False
2024-05-04,,False
2024-05-05,,False
2024-05-06,,False
2024-05-07,,False
2024-05-08,,False
2024-05-09,,False
2024-05-10,,False
2024-05-11,,False
2024-05-12,,True
2024-05-13,,True
2024-05-14,,True
2024-05-15,,True
2024-05-16,,True
2024-05-17,,True
2024-05-18,,True
2024-05-19,,True
2024-05-20,,True
2024-05-21,,True
2024-05-22,,True
2024-05-23,,True
2024-05-24,,True
2024-05-25,,True
2024-05-26,,True
2024-05-27,,True
2024-05-28,,True
2024-05-29,,True
2024-05-30,,True
2024-05-31,,True
2024-06-01,,False
2024-06-02,,False
2024-06-03,,False
2024-06-04,,True
2024-06-05,,True
2024-06-06,,True
2024-06-07,,True
2024-06-08,,True
2024-06-09,,True
2024-06-10,,True
2024-06-11,,True
2024-06-12,,True
2024-06-13,,True
2024-06-14,,False
2024-06-15,,False
2024-06-16,,False
2024-06-17,,False
2024-06-18,,False
2024-06-19,,False
2024-06-20,,False
2024-06-21,,False
2024-06-22,,False
2024-06-23,,False
2024-06-24,,False
2024-06-25,,False
2024-06-26,,False
2024-06-27,,False
2024-06-28,,False
2024-06-29,,False
2024-06-30,,False
2024-07-01,,False
2024-07-02,,False
2024-07-03,,False
2024-07-04,,False
2024-07-05,,False
2024-07-06,,False
2024-07-07,,False
2024-07-08,,False
2024-07-09,,False
2024-07-10,,False
2024-07-11,,False
2024-07-12,,False
2024-07-13,,False
2024-07-14,,False
2024-07-15,,True
2024-07-16,,True
2024-07-17,,True
2024-07-18,,True
2024-07-19,,True
2024-07-20,,True
2024-07-21,,True
2024-07-22,,True
2024-07-23,,True
2024-07-24,,True
2024-07-25,,True
2024-07-26,,True
2024-07-27,,True
2024-07-28,,True
2024-07-29,,True
2024-07-30,,True
2024-07-31,,False
2024-08-01,,False
2024-08-02,,False
2024-08-03,,False
2024-08-04,,False
2024-08-05,,False
2024-08-06,,False
2024-08-07,,False
2024-08-08,,False
2024-08-09,,False
2024-08-10,,False
2024-08-11,,False
2024-08-12,,False
2024-08-13,,False
2024-08-14,,False
2024-08-15,,False
2024-08-16,,False
2024-08-17,,True
2024-08-18,,True
2024-08-19,,True
2024-08-20,,False
2024-08-21,,False
2024-08-22,,True
2024-08-23,,True
2024-08-24,tron,True
2024-08-25,tron,True
2024-08-26,tron,True
2024-08-27,tron,True
2024-08-28,tron,True
2024-08-29,tron,True
2024-08-30,tron,True
2024-08-31,,False
2024-09-01,,False
2024-09-02,,False
2024-09-03,,False
2024-09-04,,False
2024-09-05,,False
2024-09-06,,False
2024-09-07,,False
2024-09-08,,False
2024-09-09,,False
2024-09-10,,False
2024-09-11,,False
2024-09-12,,False
2024-09-13,,True
2024-09-14,internet-computer,True
2024-09-15,internet-computer,True
2024-09-16,internet-computer,True
2024-09-17,internet-computer,True
2024-09-18,internet-computer,True
2024-09-19,internet-computer,True
2024-09-20,internet-computer,True
2024-09-21,internet-computer,True
2024-09-22,internet-computer,True
2024-09-23,internet-computer,True
2024-09-24,internet-computer,True
2024-09-25,internet-computer,True
2024-09-26,internet-computer,True
2024-09-27,internet-computer,True
2024-09-28,internet-computer,True
2024-09-29,internet-computer,True
2024-09-30,internet-computer,True
2024-10-01,internet-computer,True
2024-10-02,,False
2024-10-03,,False
2024-10-04,,False
2024-10-05,,False
2024-10-06,,False
2024-10-07,,False
2024-10-08,,False
2024-10-09,,False
2024-10-10,,False
2024-10-11,,False
2024-10-12,,False
2024-10-13,,True
2024-10-14,,True
2024-10-15,,True
2024-10-16,,True
2024-10-17,,True
2024-10-18,,True
2024-10-19,,True
2024-10-20,,True
2024-10-21,,True
2024-10-22,,True
2024-10-23,,True
2024-10-24,,True
2024-10-25,,True
2024-10-26,dogecoin,True
2024-10-27,dogecoin,True
2024-10-28,dogecoin,True
2024-10-29,dogecoin,True
2024-10-30,dogecoin,True
2024-10-31,dogecoin,True
2024-11-01,dogecoin,True
2024-11-02,dogecoin,True
2024-11-03,dogecoin,True
2024-11-04,dogecoin,True
2024-11-05,dogecoin,True
2024-11-06,dogecoin,True
2024-11-07,dogecoin,True
2024-11-08,dogecoin,True
2024-11-09,dogecoin,True
2024-11-10,dogecoin,True
2024-11-11,dogecoin,True
2024-11-12,dogecoin,True
2024-11-13,dogecoin,True
2024-11-14,dogecoin,True
2024-11-15,dogecoin,True
2024-11-16,stellar,True
2024-11-17,stellar,True
2024-11-18,stellar,True
2024-11-19,stellar,True
2024-11-20,stellar,True
2024-11-21,stellar,True
2024-11-22,stellar,True
2024-11-23,stellar,True
2024-11-24,stellar,True
2024-11-25,stellar,True
2024-11-26,stellar,True
2024-11-27,stellar,True
2024-11-28,stellar,True
2024-11-29,stellar,True
2024-11-30,stellar,True
2024-12-01,stellar,True
2024-12-02,stellar,True
2024-12-03,,False
2024-12-04,,False
2024-12-05,,False
2024-12-06,,False
2024-12-07,uniswap,True
2024-12-08,uniswap,True
2024-12-09,uniswap,True
2024-12-10,uniswap,True
2024-12-11,uniswap,True
2024-12-12,uniswap,True
2024-12-13,uniswap,True
2024-12-14,uniswap,True
2024-12-15,uniswap,True
2024-12-16,uniswap,True
2024-12-17,uniswap,True
2024-12-18,uniswap,True
2024-12-19,uniswap,True
2024-12-20,uniswap,True
2024-12-21,uniswap,True
2024-12-22,uniswap,True
2024-12-23,,False
2024-12-24,,False
2024-12-25,,False
2024-12-26,,False
2024-12-27,,False
2024-12-28,,False
2024-12-29,,False
2024-12-30,,False
2024-12-31,,False
2025-01-01,,False
2025-01-02,,False
2025-01-03,,True
2025-01-04,,True
2025-01-05,,False
2025-01-06,,False
2025-01-07,,True
2025-01-08,,True
2025-01-09,,False
2025-01-10,,False
2025-01-11,,True
2025-01-12,,True
2025-01-13,,True
2025-01-14,,False
2025-01-15,,False
2025-01-16,,True
2025-01-17,,True
2025-01-18,solana,True
2025-01-19,solana,True
2025-01-20,solana,True
2025-01-21,solana,True
2025-01-22,solana,True
2025-01-23,solana,True
2025-01-24,solana,True
2025-01-25,solana,True
2025-01-26,solana,True
2025-01-27,solana,True
2025-01-28,solana,True
2025-01-29,,False
2025-01-30,,False
2025-01-31,,True
2025-02-01,,True
2025-02-02,,False
2025-02-03,,False
2025-02-04,,False
2025-02-05,,False
2025-02-06,,False
2025-02-07,,False
2025-02-08,,False
2025-02-09,,False
2025-02-10,,False
2025-02-11,,False
2025-02-12,,False
2025-02-13,,False
2025-02-14,,False
2025-02-15,,False
2025-02-16,,False
2025-02-17,,False
2025-02-18,,False
2025-02-19,,False
2025-02-20,,True
2025-02-21,,True
2025-02-22,,True
2025-02-23,,True
2025-02-24,,False
2025-02-25,,False
2025-02-26,,False
2025-02-27,,False
2025-02-28,,False
2025-03-01,,False
2025-03-02,,False
2025-03-03,,False
2025-03-04,,False
2025-03-05,,False
2025-03-06,,False
2025-03-07,,False
2025-03-08,,False
2025-03-09,,False
2025-03-10,,False
2025-03-11,,False
2025-03-12,,False
2025-03-13,,False
2025-03-14,,False
2025-03-15,,False
2025-03-16,,False
2025-03-17,,False
2025-03-18,,False
2025-03-19,,False
2025-03-20,,True
2025-03-21,,True
2025-03-22,,True
2025-03-23,,True
2025-03-24,,True
2025-03-25,,True
2025-03-26,,True
2025-03-27,,True
2025-03-28,,True
2025-03-29,,True
2025-03-30,,False
2025-03-31,,False
2025-04-01,,False
2025-04-02,,False
2025-04-03,,False
2025-04-04,,False
2025-04-05,,False
2025-04-06,,False
2025-04-07,,False
2025-04-08,,False
2025-04-09,,False
2025-04-10,,False
2025-04-11,,False
2025-04-12,tron,True
2025-04-13,tron,True
2025-04-14,tron,True
2025-04-15,tron,True
2025-04-16,tron,True
2025-04-17,tron,True
2025-04-18,tron,True
2025-04-19,tron,True
2025-04-20,tron,True
2025-04-21,tron,True
2025-04-22,tron,True
2025-04-23,tron,True
2025-04-24,tron,True
2025-04-25,tron,True
2025-04-26,tron,True
2025-04-27,tron,True
2025-04-28,tron,True
2025-04-29,tron,True
2025-04-30,tron,True
2025-05-01,tron,True
2025-05-02,tron,True
2025-05-03,monero,True
2025-05-04,monero,True
2025-05-05,monero,True
2025-05-06,monero,True
2025-05-07,monero,True
2025-05-08,monero,True
2025-05-09,monero,True
2025-05-10,monero,True
2025-05-11,monero,True
2025-05-12,monero,True
2025-05-13,monero,True
2025-05-14,monero,True
2025-05-15,monero,True
2025-05-16,monero,True
2025-05-17,monero,True
2025-05-18,monero,True
2025-05-19,monero,True
2025-05-20,monero,True
2025-05-21,monero,True
2025-05-22,monero,True
2025-05-23,monero,True
2025-05-24,hyperliquid,True
2025-05-25,hyperliquid,True
2025-05-26,hyperliquid,True
2025-05-27,hyperliquid,True
2025-05-28,hyperliquid,True
2025-05-29,hyperliquid,True
2025-05-30,,False
2025-05-31,,False
2025-06-01,,False
2025-06-02,,False
2025-06-03,,False
2025-06-04,,False
2025-06-05,,False
2025-06-06,,False
2025-06-07,,False
2025-06-08,,False
2025-06-09,,False
2025-06-10,,True
2025-06-11,,True
2025-06-12,,True
2025-06-13,,True
2025-06-14,bitcoin-cash,True
2025-06-15,bitcoin-cash,True
2025-06-16,bitcoin-cash,True
2025-06-17,bitcoin-cash,True
2025-06-18,bitcoin-cash,True
2025-06-19,,False
2025-06-20,,False
2025-06-21,,False
2025-06-22,,False
2025-06-23,,False
2025-06-24,,False
2025-06-25,,False
2025-06-26,,True
2025-06-27,,True
2025-06-28,,True
2025-06-29,,True
2025-06-30,,True
2025-07-01,,True
2025-07-02,,True
2025-07-03,,True
2025-07-04,,True
2025-07-05,bitcoin-cash,True
2025-07-06,bitcoin-cash,True
2025-07-07,bitcoin-cash,True
2025-07-08,bitcoin-cash,True
2025-07-09,bitcoin-cash,True
2025-07-10,bitcoin-cash,True
2025-07-11,bitcoin-cash,True
2025-07-12,bitcoin-cash,True
2025-07-13,bitcoin-cash,True
2025-07-14,bitcoin-cash,True
2025-07-15,bitcoin-cash,True
2025-07-16,bitcoin-cash,True
2025-07-17,bitcoin-cash,True
2025-07-18,bitcoin-cash,True
2025-07-19,bitcoin-cash,True
2025-07-20,bitcoin-cash,True
2025-07-21,bitcoin-cash,True
2025-07-22,bitcoin-cash,True
2025-07-23,bitcoin-cash,True
2025-07-24,bitcoin-cash,True
2025-07-25,,False
2025-07-26,,False
2025-07-27,,True
2025-07-28,,True
2025-07-29,,False
2025-07-30,,False
2025-07-31,,False
2025-08-01,,False
2025-08-02,,False
2025-08-03,,False
2025-08-04,,False
2025-08-05,,False
2025-08-06,,False
2025-08-07,,False
2025-08-08,,False
2025-08-09,,False
2025-08-10,,False
2025-08-11,,True
2025-08-12,,True
2025-08-13,,True
2025-08-14,,True
2025-08-15,,True
2025-08-16,cardano,True
2025-08-17,cardano,True
2025-08-18,cardano,True
2025-08-19,,False
2025-08-20,,False
2025-08-21,,False
2025-08-22,,False
2025-08-23,,False
2025-08-24,,False
2025-08-25,,False
2025-08-26,,False
2025-08-27,,False
2025-08-28,,False
2025-08-29,,False
2025-08-30,,False
2025-08-31,,False
2025-09-01,,False
2025-09-02,,False
2025-09-03,,False
2025-09-04,,False
2025-09-05,,False
2025-09-06,,False
2025-09-07,,False
2025-09-08,,False
2025-09-09,,False
2025-09-10,,True
2025-09-11,,True
2025-09-12,,True
2025-09-13,,True
2025-09-14,,True
2025-09-15,,True
2025-09-16,,True
2025-09-17,,True
2025-09-18,,True
2025-09-19,,True
2025-09-20,,True
2025-09-21,,True
2025-09-22,,True
2025-09-23,,False
2025-09-24,,False
2025-09-25,,False
2025-09-26,,False
2025-09-27,,False
2025-09-28,,False
2025-09-29,,False
2025-09-30,,False
2025-10-01,,False
2025-10-02,,True
2025-10-03,,True
2025-10-04,,True
2025-10-05,,True
2025-10-06,,True
2025-10-07,,True
2025-10-08,,True
2025-10-09,,True
2025-10-10,,True
2025-10-11,,False
2025-10-12,,False
2025-10-13,,False
2025-10-14,,False
2025-10-15,,False
2025-10-16,,False
2025-10-17,,False
2025-10-18,,False
2025-10-19,,False
2025-10-20,,False
2025-10-21,,False
2025-10-22,,False
2025-10-23,,False
2025-10-24,,False
2025-10-25,,False
2025-10-26,,False
2025-10-27,,True
2025-10-28,,True
2025-10-29,,True
2025-10-30,,True
2025-10-31,,False
2025-11-01,,False
2025-11-02,,True
2025-11-03,,True
2025-11-04,,False
2025-11-05,,False
2025-11-06,,False
2025-11-07,,False
2025-11-08,,False
2025-11-09,,False
2025-11-10,,False
2025-11-11,,False
2025-11-12,,False
2025-11-13,,False
2025-11-14,,False
2025-11-15,,False
2025-11-16,,False
2025-11-17,,False
2025-11-18,,False
2025-11-19,,False
2025-11-20,,False
2025-11-21,,False
2025-11-22,,False
2025-11-23,,False
2025-11-24,,False
2025-11-25,,False
2025-11-26,,False
2025-11-27,,False
2025-11-28,,False
2025-11-29,,False
2025-11-30,,False
2025-12-01,,False
2025-12-02,,False
2025-12-03,,True
2025-12-04,,True
2025-12-05,,True
2025-12-06,,True
2025-12-07,,True
2025-12-08,,False
2025-12-09,,False
2025-12-10,,True
2025-12-11,,True
2025-12-12,,True
2025-12-13,,True
2025-12-14,,False
2025-12-15,,False
2025-12-16,,False
2025-12-17,,False
2025-12-18,,False
2025-12-19,,False
2025-12-20,,False
2025-12-21,,False
2025-12-22,,False
2025-12-23,,False
2025-12-24,,False
2025-12-25,,False
2025-12-26,,False
2025-12-27,,False
2025-12-28,,False
2025-12-29,,True
2025-12-30,,True
2025-12-31,,True
2026-01-01,,True
2026-01-02,,True
2026-01-03,,True
2026-01-04,,True
2026-01-05,,True
2026-01-06,,True
2026-01-07,,True
2026-01-08,,True
2026-01-09,,True
2026-01-10,world-liberty-financial,True
2026-01-11,world-liberty-financial,True
2026-01-12,world-liberty-financial,True
2026-01-13,world-liberty-financial,True
2026-01-14,world-liberty-financial,True
2026-01-15,world-liberty-financial,True
2026-01-16,world-liberty-financial,True
2026-01-17,world-liberty-financial,True
2026-01-18,world-liberty-financial,True
2026-01-19,world-liberty-financial,True
2026-01-20,world-liberty-financial,True
2026-01-21,,False
2026-01-22,,False
2026-01-23,,False
2026-01-24,,False
2026-01-25,,False
2026-01-26,,False
2026-01-27,,False
2026-01-28,,False
2026-01-29,,False
2026-01-30,,False
2026-01-31,,False
2026-02-01,,False
2026-02-02,,False
2026-02-03,,False
2026-02-04,,False
2026-02-05,,False
2026-02-06,,False
2026-02-07,,False
2026-02-08,,False
2026-02-09,,False
2026-02-10,,False
2026-02-11,,False
2026-02-12,,False
2026-02-13,,False
2026-02-14,,False
2026-02-15,,False
2026-02-16,,False
2026-02-17,,False
2026-02-18,,False
2026-02-19,,False
2026-02-20,,False
2026-02-21,,False
2026-02-22,,False
2026-02-23,,False
2026-02-24,,False
2026-02-25,,False
2026-02-26,,False
2026-02-27,,False
2026-02-28,,False
2026-03-01,,False
2026-03-02,,False
2026-03-03,,True
2026-03-04,,True
2026-03-05,,True
2026-03-06,,True
2026-03-07,,True
2026-03-08,,True
2026-03-09,,True
2026-03-10,,True
2026-03-11,,True
2026-03-12,,True
2026-03-13,,True
2026-03-14,hyperliquid,True
2026-03-15,hyperliquid,True
2026-03-16,hyperliquid,True
2026-03-17,hyperliquid,True
2026-03-18,hyperliquid,True
2026-03-19,hyperliquid,True
2026-03-20,hyperliquid,True
2026-03-21,hyperliquid,True
2026-03-22,,False
2026-03-23,,False
2026-03-24,,False
2026-03-25,,False
2026-03-26,,False
2026-03-27,,False
2026-03-28,,False
2026-03-29,,False
2026-03-30,,False
2026-03-31,,False
2026-04-01,,False
2026-04-02,,False
2026-04-03,,False
2026-04-04,,False
2026-04-05,,False
2026-04-06,,False
2026-04-07,,True
2026-04-08,,True
2026-04-09,,True
2026-04-10,,True
2026-04-11,,True
2026-04-12,,True
2026-04-13,,True
2026-04-14,,True
2026-04-15,,True
2026-04-16,,True
2026-04-17,,True
2026-04-18,,True
2026-04-19,,True
2026-04-20,,True
2026-04-21,,True
2026-04-22,,True
2026-04-23,,True
2026-04-24,,True
2026-04-25,zcash,True
2026-04-26,zcash,True
2026-04-27,zcash,True
2026-04-28,zcash,True
2026-04-29,zcash,True
2026-04-30,zcash,True
2026-05-01,zcash,True
2026-05-02,zcash,True
2026-05-03,zcash,True
2026-05-04,zcash,True
2026-05-05,zcash,True
2026-05-06,zcash,True
2026-05-07,zcash,True
2026-05-08,zcash,True
2026-05-09,zcash,True
2026-05-10,zcash,True
2026-05-11,zcash,True
2026-05-12,zcash,True
2026-05-13,zcash,True
2026-05-14,zcash,True
2026-05-15,zcash,True
2026-05-16,,False
2026-05-17,,False
2026-05-18,,False
2026-05-19,,False
2026-05-20,,False
2026-05-21,,False
2026-05-22,,False
2026-05-23,,False
2026-05-24,,False
2026-05-25,,False
2026-05-26,,False
2026-05-27,,False
2026-05-28,,False
2026-05-29,,False
2026-05-30,,False
2026-05-31,,False
2026-06-01,,False
2026-06-02,,False
2026-06-03,,False
2026-06-04,,False
2026-06-05,,False
2026-06-06,,False
2026-06-07,,False
2026-06-08,,False
2026-06-09,,False
2026-06-10,,False
2026-06-11,,False
2026-06-12,,False
2026-06-13,,False
2026-06-14,,False
2026-06-15,,True
2026-06-16,,True
2026-06-17,,True
2026-06-18,,True
2026-06-19,,True
2026-06-20,,True
2026-06-21,,True
2026-06-22,,True
2026-06-23,,True
2026-06-24,,False
2026-06-25,,False
2026-06-26,,False
2026-06-27,,False
2026-06-28,,False
2026-06-29,,False
2026-06-30,,False
2026-07-01,,False
2026-07-02,,False
2026-07-03,,False
2026-07-04,,False
2026-07-05,,True
2026-07-06,,True
2026-07-07,,True
2026-07-08,,True
2026-07-09,,True
2026-07-10,,True
2026-07-11,,True
2026-07-12,,True
2026-07-13,,True
2026-07-14,,True
2026-07-15,,True
2026-07-16,,True
2026-07-17,,True
2026-07-18,uniswap,True
2026-07-19,uniswap,True
2026-07-20,uniswap,True
2026-07-21,uniswap,True
2026-07-22,uniswap,True
2026-07-23,uniswap,True
2026-07-24,uniswap,True
2026-07-25,uniswap,True
2026-07-26,uniswap,True
2026-07-27,uniswap,True
2026-07-28,,False
2026-07-29,,False
2026-07-30,,False
2026-07-31,,False
2026-08-01,,False
2026-08-02,,False
2026-08-03,,False
2026-08-04,,False
2026-08-05,,False
2026-08-06,,False
2026-08-07,,False
2026-08-08,monero,True
2026-08-09,monero,True
2026-08-10,monero,True
2026-08-11,monero,True
2026-08-12,monero,True
2026-08-13,monero,True
2026-08-14,,False
2026-08-15,,False
2026-08-16,,False
2026-08-17,,False
2026-08-18,,False
2026-08-19,,False
2026-08-20,,True
2026-08-21,,True
2026-08-22,,True
2026-08-23,,True
2026-08-24,,True
2026-08-25,,True
2026-08-26,,True
2026-08-27,,True
2026-08-28,,True
2026-08-29,zcash,True
2026-08-30,zcash,True
2026-08-31,zcash,True
2026-09-01,zcash,True
2026-09-02,zcash,True
2026-09-03,zcash,True
2026-09-04,zcash,True
2026-09-05,zcash,True
2026-09-06,zcash,True
2026-09-07,zcash,True
2026-09-08,zcash,True
2026-09-09,zcash,True
2026-09-10,zcash,True
2026-09-11,,False
2026-09-12,,False
2026-09-13,,False
2026-09-14,,False
2026-09-15,,False
2026-09-16,,False
2026-09-17,,False
2026-09-18,,False
2026-09-19,avalanche-2,True
2026-09-20,avalanche-2,True
2026-09-21,avalanche-2,True
