,TOP20_SECTOR_top3_biweekly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only,SECTOR_V2A_top3_biweekly__bull_only,SECTOR_V2B_top3_biweekly__bull_only,SECTOR_V2C_top3_biweekly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only__BTC_LT_21D,SECTOR_V2B_top3_biweekly__bull_only__BTC_LT_21D
2022-09-07,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-08,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-09,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-10,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-11,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-12,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-13,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-14,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-15,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-16,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-17,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-18,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-19,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-20,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-21,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-22,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-23,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-24,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-25,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-26,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-27,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-28,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-29,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-09-30,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-01,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-02,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-03,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-04,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-05,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-06,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-07,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-08,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-09,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-10,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-11,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-12,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-13,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-14,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-15,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-16,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-17,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-18,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-19,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-20,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-21,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-22,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-23,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-24,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-25,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-26,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-27,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-28,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-29,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-30,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-10-31,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-01,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-02,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-03,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-04,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-05,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-06,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-07,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-08,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-09,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-10,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-11,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-12,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-13,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-14,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-15,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-16,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-17,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-18,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-19,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-20,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-21,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-22,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-23,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-24,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-25,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-26,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-27,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-28,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-29,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-11-30,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-01,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-02,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-03,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-04,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-05,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-06,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-07,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-08,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-09,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-10,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-11,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-12,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-13,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-14,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-15,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-16,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-17,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-18,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-19,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-20,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-21,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-22,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-23,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-24,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-25,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-26,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-27,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-28,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-29,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-30,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2022-12-31,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-01,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-02,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-03,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-04,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-05,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-06,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-07,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-08,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-09,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-10,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-11,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-12,-0.26092012794890174,-0.23867996880785503,-0.26092012794890174,-0.1705619923819004,-0.3030319836323796,-0.2015199438676738,-0.15531590663605688
2023-01-13,-0.22210840471607762,-0.20246948747458904,-0.22210840471607762,-0.1336012589399126,-0.28029332904239757,-0.1635420292155535,-0.1176757896764219
2023-01-14,-0.1838391888248303,-0.16534519412954862,-0.1838391888248303,-0.09588696513933836,-0.2546704798538759,-0.12460569939430455,-0.07926826099651219
2023-01-15,-0.18196545586266033,-0.16859947041975654,-0.18196545586266033,-0.09646572418212951,-0.2494327662506255,-0.12801881688552097,-0.07985765833886482
2023-01-16,-0.18243581336694237,-0.16994488879015657,-0.18243581336694237,-0.09940611548516576,-0.25889512414918237,-0.12942990511636165,-0.08285209763285473
2023-01-17,-0.1831580842146423,-0.16630692558042326,-0.1831580842146423,-0.09862139114650903,-0.25775984056409407,-0.1256143729499919,-0.08205294910041361
2023-01-18,-0.2151697204831261,-0.20499491424022043,-0.2151697204831261,-0.13493515396381617,-0.29134477128329384,-0.16619072204243446,-0.11903420332344583
2023-01-19,-0.19260682242175642,-0.1825938324313805,-0.19260682242175642,-0.10926997443738473,-0.27304482461450263,-0.1426962436006436,-0.09289726638519036
2023-01-20,-0.11075741023895835,-0.10629549378180059,-0.11075741023895835,-0.023319244681864082,-0.19543776627261122,-0.06267378362107179,-0.005366657019940213
2023-01-21,-0.11633449162761267,-0.113371725430079,-0.11633449162761267,-0.03392122073388759,-0.20402566806901035,-0.07009540608235798,-0.016163510367771083
2023-01-22,-0.11605496181434805,-0.10907883684956021,-0.11605496181434805,-0.0342014752063905,-0.20748469518377033,-0.0655929816428289,-0.016448916260487723
2023-01-23,-0.09893017355380229,-0.09507503591507294,-0.09893017355380229,-0.010470038963345085,-0.1948759490590527,-0.05090565529108959,0.0
2023-01-24,-0.13449110512753715,-0.13305309795559295,-0.13449110512753715,-0.051273647539182066,-0.22646954408542852,-0.09073742625136005,-0.04123534423666164
2023-01-25,-0.0827490468616574,-0.08427024488474888,-0.0827490468616574,0.0,-0.17828805579575524,-0.039573482492639145,0.0
2023-01-26,-0.10044141260386352,-0.09168950131094367,-0.10044141260386352,-0.020976670380854157,-0.2031425681243798,-0.04735487276864636,-0.020976670380854157
2023-01-27,-0.08791241132514194,-0.07994733432649548,-0.08791241132514194,-0.009080756609007978,-0.18659345463343158,-0.035039570702870226,-0.009080756609007978
2023-01-28,-0.10407264462794596,-0.09480107885289801,-0.10407264462794596,-0.028230313374227545,-0.21119188246490206,-0.05061832638679076,-0.028230313374227656
2023-01-29,-0.06281523379970166,-0.060591740910243996,-0.06281523379970166,0.0,-0.15838978223982658,-0.014739230918979329,0.0
2023-01-30,-0.12359040321434678,-0.11774157825178522,-0.12359040321434678,-0.07083396347724047,-0.23265958680919707,-0.07467855138710211,-0.07083396347724047
2023-01-31,-0.1157119387829465,-0.10484259844340582,-0.1157119387829465,-0.06219223961590281,-0.22004773447662596,-0.06114997247224485,-0.06219223961590281
2023-02-01,-0.05335614700259195,-0.05320029740578491,-0.05335614700259195,0.0,-0.07412918358862974,-0.006987011113206654,0.0
2023-02-02,-0.06029143028346817,-0.06067381388578397,-0.06029143028346817,-0.004480135276475061,-0.05810700017759829,-0.014825309875832193,-0.004480135276475061
2023-02-03,-0.030228649606000246,-0.0367231332258775,-0.030228649606000246,0.0,0.0,0.0,0.0
2023-02-04,-0.04246571792645004,-0.0466635691073497,-0.04246571792645004,-0.015690635456182545,-0.026150454260582934,-0.010319396452196816,-0.015690635456182545
2023-02-05,-0.06681070548906731,-0.0718775401548909,-0.06681070548906731,-0.039663612486420585,-0.043909988875777906,-0.03649460310070607,-0.039663612486420585
2023-02-06,-0.08284346284087007,-0.08752135330029831,-0.08284346284087007,-0.056752178878332504,-0.05629986381579555,-0.05273480743344017,-0.05675217887833239
2023-02-07,-0.046514364943502584,-0.0535007934493642,-0.046514364943502584,-0.019612746593313468,-0.02027797424685629,-0.017417277215088456,-0.019612746593313357
2023-02-08,-0.07413391504540412,-0.0778162926369953,-0.07413391504540412,-0.056440852222688465,-0.08614179466198191,-0.042659759440432654,-0.056440852222688354
2023-02-09,-0.13712363611798384,-0.1343725598083335,-0.13712363611798384,-0.13634702009933108,-0.1852486966248803,-0.10137212877276924,-0.13634702009933097
2023-02-10,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-11,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-12,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-13,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-14,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-15,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-16,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-17,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-18,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-19,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-20,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-21,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-22,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-23,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-24,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-25,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-26,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-27,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-02-28,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-03-01,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-03-02,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-03-03,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-03-04,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
2023-03-05,-0.13884938884574782,-0.1361038146887169,-0.13884938884574782,-0.1380743260591324,-0.18687819923163063,-0.10316938451522362,-0.1380743260591324
