date,trend_50,trend_100,trend_150,trend_200,trend_100_trailing_stop_20,trend_100_target_vol_0.7
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-14,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-16,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18,-0.023959103278656246,-0.023959103278656246,-0.023959103278656246,-0.023959103278656246,-0.023959103278656246,-0.023959103278656246
2023-10-19,0.04749911864845724,0.04749911864845724,0.04749911864845724,0.04749911864845724,0.04749911864845724,0.0475006796565729
2023-10-20,0.08300355335336107,0.08300355335336107,0.08300355335336107,0.08300355335336107,0.08300355335336107,0.08300822728177182
2023-10-21,0.08702312774289789,0.08702312774289789,0.08702312774289789,0.08702312774289789,0.08702312774289789,0.08702312774289789
2023-10-22,-0.011894905572624848,-0.011894905572624848,-0.011894905572624848,-0.011894905572624848,-0.011894905572624848,-0.011894905572624848
2023-10-23,0.0366391549476861,0.0366391549476861,0.0366391549476861,0.0366391549476861,0.0366391549476861,0.0338690681946725
2023-10-24,-0.0358210183701454,-0.0358210183701454,-0.0358210183701454,-0.0358210183701454,-0.0358210183701454,-0.03457408132760054
2023-10-25,0.05878715302897075,0.05878715302897075,0.05878715302897075,0.05878715302897075,0.05878715302897075,0.05475117058858947
2023-10-26,-0.005191898894600477,-0.005191898894600477,-0.005191898894600477,-0.005191898894600477,-0.005191898894600477,-0.0048282961004355585
2023-10-27,-0.004188744168656666,-0.004188744168656666,-0.004188744168656666,-0.004188744168656666,-0.004188744168656666,-0.004067504851791304
2023-10-28,-0.026844874669593066,-0.026844874669593066,-0.026844874669593066,-0.026844874669593066,-0.026844874669593066,-0.0248566875133317
2023-10-29,0.016289681717149396,0.016289681717149396,0.016289681717149396,0.016289681717149396,0.016289681717149396,0.015046378142658634
2023-10-30,0.012079695074631136,0.012079695074631136,0.012079695074631136,0.012079695074631136,0.012079695074631136,0.011171383874869933
2023-10-31,0.033581908355165835,0.033581908355165835,0.033581908355165835,0.033581908355165835,0.033581908355165835,0.03194550829856535
2023-11-01,0.07321828722463297,0.07321828722463297,0.07321828722463297,0.07321828722463297,0.07321828722463297,0.06830242819468912
2023-11-02,-0.03024425011826959,-0.03024425011826959,-0.03024425011826959,-0.03024425011826959,-0.03024425011826959,-0.027802026874122143
2023-11-03,-0.01710645632451413,-0.01710645632451413,-0.01710645632451413,-0.01710645632451413,-0.01710645632451413,-0.015664443493271007
2023-11-04,0.07152959923363089,0.07152959923363089,0.07152959923363089,0.07152959923363089,0.07152959923363089,0.06540395612255212
2023-11-05,-0.026164870498498805,-0.026164870498498805,-0.026164870498498805,-0.026164870498498805,-0.026164870498498805,-0.024061720813786214
2023-11-06,0.021581448823314364,0.021581448823314364,0.021581448823314364,0.021581448823314364,0.021581448823314364,0.019803947888611173
2023-11-07,0.0228812704280128,0.0228812704280128,0.0228812704280128,0.0228812704280128,0.0228812704280128,0.021033309918917054
2023-11-08,0.002258908473039778,0.002258908473039778,0.002258908473039778,0.002258908473039778,0.002258908473039778,0.002080230393497029
2023-11-09,-0.02294683776815798,-0.02294683776815798,-0.02294683776815798,-0.02294683776815798,-0.02294683776815798,-0.02017721470229783
2023-11-10,0.1492206487581873,0.1492206487581873,0.1492206487581873,0.1492206487581873,0.1492206487581873,0.13458945418567136
2023-11-11,-0.00950276162403485,-0.00950276162403485,-0.00950276162403485,-0.00950276162403485,-0.00950276162403485,-0.008278195631895024
2023-11-12,0.0007705587854789364,0.0007705587854789364,0.0007705587854789364,0.0007705587854789364,0.0007705587854789364,0.0006735562977682186
2023-11-13,-0.06357835824407276,-0.06357835824407276,-0.06357835824407276,-0.06357835824407276,-0.06357835824407276,-0.05558012653175903
2023-11-14,0.0788341765428795,0.0788341765428795,0.0788341765428795,0.0788341765428795,0.0788341765428795,0.06833309355185291
2023-11-15,0.12885969047599222,0.12885969047599222,0.12885969047599222,0.12885969047599222,0.12885969047599222,0.11279286939863442
2023-11-16,-0.08911540049937061,-0.08911540049937061,-0.08911540049937061,-0.08911540049937061,-0.08911540049937061,-0.07799846691517454
2023-11-17,0.0044785993318250394,0.0044785993318250394,0.0044785993318250394,0.0044785993318250394,0.0044785993318250394,0.003936134223252896
2023-11-18,0.011898009666168718,0.011898009666168718,0.011898009666168718,0.011898009666168718,0.011898009666168718,0.010414314445321482
2023-11-19,0.023035174483070797,0.023035174483070797,0.023035174483070797,0.023035174483070797,0.023035174483070797,0.020192745754177732
2023-11-20,-0.06389504748361885,-0.06389504748361885,-0.06389504748361885,-0.06389504748361885,-0.06389504748361885,-0.05616676400519671
2023-11-21,-0.07478439233481615,-0.07478439233481615,-0.07478439233481615,-0.07478439233481615,-0.07478439233481615,-0.0652007289913058
2023-11-22,0.06733313858026868,0.06733313858026868,0.06733313858026868,0.06733313858026868,0.06733313858026868,0.05895393794426407
2023-11-23,-0.013136003474472746,-0.013136003474472746,-0.013136003474472746,-0.013136003474472746,-0.013136003474472746,-0.01150839544777249
2023-11-24,0.06626069913636146,0.06626069913636146,0.06626069913636146,0.06626069913636146,0.06626069913636146,0.05790250324891266
2023-11-25,-0.01046998335215732,-0.01046998335215732,-0.01046998335215732,-0.01046998335215732,-0.01046998335215732,-0.009221574390099296
2023-11-26,-0.03373122939316775,-0.03373122939316775,-0.03373122939316775,-0.03373122939316775,-0.03373122939316775,-0.029671785759468494
2023-11-27,-0.00808693138052241,-0.00808693138052241,-0.00808693138052241,-0.00808693138052241,-0.00808693138052241,-0.007083934819626547
2023-11-28,0.01900389886856324,0.01900389886856324,0.01900389886856324,0.01900389886856324,0.01900389886856324,0.01663008939391286
2023-11-29,-0.015960412415183978,-0.015960412415183978,-0.015960412415183978,-0.015960412415183978,-0.015960412415183978,-0.01399938214178309
2023-11-30,-0.002908837412427312,-0.002908837412427312,-0.002908837412427312,-0.002908837412427312,-0.002908837412427312,-0.002546358747913091
2023-12-01,0.037400810355423086,0.037400810355423086,0.037400810355423086,0.037400810355423086,0.037400810355423086,0.03272851176807223
2023-12-02,5.238296713794277e-05,5.238296713794277e-05,5.238296713794277e-05,5.238296713794277e-05,5.238296713794277e-05,4.834833940092764e-05
2023-12-03,0.011023570967830354,0.011023570967830354,0.011023570967830354,0.011023570967830354,0.011023570967830354,0.009646468606142822
2023-12-04,0.022315984444334802,0.022315984444334802,0.022315984444334802,0.022315984444334802,0.022315984444334802,0.019554830377074506
2023-12-05,-0.020680634010723065,-0.020680634010723065,-0.020680634010723065,-0.020680634010723065,-0.020680634010723065,-0.01817089909617542
2023-12-06,-0.011991145620996457,-0.011991145620996457,-0.011991145620996457,-0.011991145620996457,-0.011991145620996457,-0.010509007148921334
2023-12-07,-0.0002898884467830154,-0.0002898884467830154,-0.0002898884467830154,-0.0002898884467830154,-0.0002898884467830154,-0.00025300456928800674
2023-12-08,0.14149037324698543,0.14149037324698543,0.14149037324698543,0.14149037324698543,0.14149037324698543,0.12986892370905423
2023-12-09,0.03796533411505476,0.03796533411505476,0.03796533411505476,0.03796533411505476,0.03796533411505476,0.03554147594552548
2023-12-10,0.1028256528216247,0.1028256528216247,0.1028256528216247,0.1028256528216247,0.1028256528216247,0.09202441359362501
2023-12-11,0.019366912257934965,0.019366912257934965,0.019366912257934965,0.019366912257934965,0.019366912257934965,0.016897452148928016
2023-12-12,-0.013087557769028924,-0.013087557769028924,-0.013087557769028924,-0.013087557769028924,-0.013087557769028924,-0.011479820315470457
2023-12-13,0.03035416468228136,0.03035416468228136,0.03035416468228136,0.03035416468228136,0.03035416468228136,0.026582011991278298
2023-12-14,0.004572597405771761,0.004572597405771761,0.004572597405771761,0.004572597405771761,0.004572597405771761,0.004019068514808044
2023-12-15,0.00915187285473995,0.00915187285473995,0.00915187285473995,0.00915187285473995,0.00915187285473995,0.008048441438815335
2023-12-16,0.040644388466553716,0.040644388466553716,0.040644388466553716,0.040644388466553716,0.040644388466553716,0.03578306457084124
2023-12-17,0.005317949496061347,0.005317949496061347,0.005317949496061347,0.005317949496061347,0.005317949496061347,0.0046403370909240405
2023-12-18,-0.04774577802577129,-0.04774577802577129,-0.04774577802577129,-0.04774577802577129,-0.04774577802577129,-0.041783985179428385
2023-12-19,-0.027230692740590756,-0.027230692740590756,-0.027230692740590756,-0.027230692740590756,-0.027230692740590756,-0.023824233767324565
2023-12-20,0.016387434733343254,0.016387434733343254,0.016387434733343254,0.016387434733343254,0.016387434733343254,0.014291364412553076
2023-12-21,-0.032593983585968656,-0.032593983585968656,-0.032593983585968656,-0.032593983585968656,-0.032593983585968656,-0.0285267791607291
2023-12-22,-0.01035757208649013,-0.01035757208649013,-0.01035757208649013,-0.01035757208649013,-0.01035757208649013,-0.009060966863490671
2023-12-23,0.03169020767681574,0.03169020767681574,0.03169020767681574,0.03169020767681574,0.03169020767681574,0.027732421907599614
2023-12-24,-0.005720878162478349,-0.005720878162478349,-0.005720878162478349,-0.005720878162478349,-0.005720878162478349,-0.005003514059031433
2023-12-25,0.0029168347476320466,0.0029168347476320466,0.0029168347476320466,0.0029168347476320466,0.0029168347476320466,0.0025532567705572884
2023-12-26,-0.025330507554857773,-0.025330507554857773,-0.025330507554857773,-0.025330507554857773,-0.025330507554857773,-0.022168088164915778
2023-12-27,-0.033221229221628734,-0.033221229221628734,-0.033221229221628734,-0.033221229221628734,-0.033221229221628734,-0.029072997602606288
2023-12-28,-0.02789893727842807,-0.02789893727842807,-0.02789893727842807,-0.02789893727842807,-0.02789893727842807,-0.024408990039588296
2023-12-29,-0.026599447306976942,-0.026599447306976942,-0.026599447306976942,-0.026599447306976942,-0.026599447306976942,-0.023276067561302183
2023-12-30,0.09968468435121736,0.09968468435121736,0.09968468435121736,0.09968468435121736,0.09968468435121736,0.08723252838796136
2023-12-31,0.04169163301956336,0.04169163301956336,0.04169163301956336,0.04169163301956336,0.04169163301956336,0.03648603994620436
2024-01-01,-0.01481213688834837,-0.01481213688834837,-0.01481213688834837,-0.01481213688834837,-0.01481213688834837,-0.013027217258271495
2024-01-02,0.04174991793436722,0.04174991793436722,0.04174991793436722,0.04174991793436722,0.04174991793436722,0.03665248643319852
2024-01-03,0.016337120780674397,0.016337120780674397,0.016337120780674397,0.016337120780674397,0.016337120780674397,0.014412974443180904
2024-01-04,-0.019494762376737196,-0.019494762376737196,-0.019494762376737196,-0.019494762376737196,-0.019494762376737196,-0.017231339352768993
2024-01-05,-0.023275463876189062,-0.023275463876189062,-0.023275463876189062,-0.023275463876189062,-0.023275463876189062,-0.020525703625721925
2024-01-06,-0.0525401775169545,-0.0525401775169545,-0.0525401775169545,-0.0525401775169545,-0.0525401775169545,-0.04620301307497676
2024-01-07,-0.03848780270048813,-0.03848780270048813,-0.03848780270048813,-0.03848780270048813,-0.03848780270048813,-0.03367770883067811
2024-01-08,0.09401904516076698,0.09401904516076698,0.09401904516076698,0.09401904516076698,0.09401904516076698,0.08186312475776414
2024-01-09,-0.039223417465621635,-0.039223417465621635,-0.039223417465621635,-0.039223417465621635,-0.039223417465621635,-0.03453587598881369
2024-01-10,0.04768224376179586,0.04768224376179586,0.04768224376179586,0.04768224376179586,0.04768224376179586,0.04172363132104007
2024-01-11,-0.02270540977019664,-0.02270540977019664,-0.02270540977019664,-0.02270540977019664,-0.02270540977019664,-0.019982309614443028
2024-01-12,-0.027552138200451437,-0.027552138200451437,-0.027552138200451437,-0.027552138200451437,-0.027552138200451437,-0.026254145006343044
2024-01-13,0.015802067647025186,0.015802067647025186,0.015802067647025186,0.015802067647025186,0.015802067647025186,0.015625186246045475
2024-01-14,-0.024856085268181394,-0.024856085268181394,-0.024856085268181394,-0.024856085268181394,-0.024856085268181394,-0.022305936157987927
2024-01-15,0.010379471572518062,0.010379471572518062,0.010379471572518062,0.010379471572518062,0.010379471572518062,0.009562790725900827
2024-01-16,-0.0017928450847352062,-0.0017928450847352062,-0.0017928450847352062,-0.0017928450847352062,-0.0017928450847352062,-0.001955547340826591
2024-01-17,-0.024561764693519672,-0.024561764693519672,-0.024561764693519672,-0.024561764693519672,-0.024561764693519672,-0.022440466012953686
2024-01-18,-0.03290858203626368,-0.03290858203626368,-0.03290858203626368,-0.03290858203626368,-0.03290858203626368,-0.02988570175224925
2024-01-19,-0.00042574991184285427,-0.00042574991184285427,-0.00042574991184285427,-0.00042574991184285427,-0.00042574991184285427,-0.000879019847689344
2024-01-20,0.0013219593524864681,0.0013219593524864681,0.0013219593524864681,0.0013219593524864681,0.0013219593524864681,0.0015722264658890595
2024-01-21,-0.011807450184078028,-0.011807450184078028,-0.011807450184078028,-0.011807450184078028,-0.011807450184078028,-0.011046850735841551
2024-01-22,-0.04114551656579457,-0.04114551656579457,-0.04114551656579457,-0.04114551656579457,-0.04114551656579457,-0.03720658227938656
2024-01-23,0.003958660820246873,0.003958660820246873,0.003958660820246873,0.003958660820246873,0.003958660820246873,0.0034716203208826624
2024-01-24,0.021897139875121097,0.021897139875121097,0.021897139875121097,0.021897139875121097,0.021897139875121097,0.021332394818796674
2024-01-25,0.0009699511218781431,0.0009699511218781431,0.0009699511218781431,0.0009699511218781431,0.0009699511218781431,0.0009716064650995282
2024-01-26,0.03235226380258838,0.03235226380258838,0.03235226380258838,0.03235226380258838,0.03235226380258838,0.030973233228462904
2024-01-27,0.008056479366573832,0.008056479366573832,0.008056479366573832,0.008056479366573832,0.008056479366573832,0.007601061182136437
2024-01-28,-0.01314450357785435,-0.01314450357785435,-0.01314450357785435,-0.01314450357785435,-0.01314450357785435,-0.012357692272771392
2024-01-29,0.024950894297423476,0.024950894297423476,0.024950894297423476,0.024950894297423476,0.024950894297423476,0.02217486023079518
2024-01-30,-0.004106239768224551,-0.004106239768224551,-0.004106239768224551,-0.004106239768224551,-0.004106239768224551,-0.005071464023599037
2024-01-31,-0.02233845405953483,-0.02233845405953483,-0.02233845405953483,-0.02233845405953483,-0.02233845405953483,-0.02010650751128773
2024-02-01,0.017117910336124753,0.017117910336124753,0.017117910336124753,0.017117910336124753,0.017117910336124753,0.017104033414787834
2024-02-02,0.03570192502932201,0.03570192502932201,0.03570192502932201,0.03570192502932201,0.03570192502932201,0.03314980048082794
2024-02-03,-0.0027822657073443002,-0.0027822657073443002,-0.0027822657073443002,-0.0027822657073443002,-0.0027822657073443002,-0.0023868586720405816
2024-02-04,0.01316928109745441,0.01316928109745441,0.01316928109745441,0.01316928109745441,0.01316928109745441,0.011530797416354321
2024-02-05,0.014890423153219645,0.014890423153219645,0.014890423153219645,0.014890423153219645,0.014890423153219645,0.012161128686745348
2024-02-06,-0.03173386314900861,-0.03173386314900861,-0.03173386314900861,-0.03173386314900861,-0.03173386314900861,-0.02788652860232388
2024-02-07,0.016780761266401267,0.016780761266401267,0.016780761266401267,0.016780761266401267,0.016780761266401267,0.014851145516262765
2024-02-08,-0.01746490690620439,-0.01746490690620439,-0.01746490690620439,-0.01746490690620439,-0.01746490690620439,-0.015407463441366565
2024-02-09,-0.008349801631778342,-0.008349801631778342,0.018594799799419803,0.018594799799419803,-0.008349801631778342,-0.007330097817444647
2024-02-10,0.03794581695935295,0.03794581695935295,0.03844433481431664,0.03844433481431664,0.03794581695935295,0.033210401451819305
2024-02-11,-0.009551155521682841,-0.009551155521682841,-0.009523861954520929,-0.009523861954520929,-0.009551155521682841,-0.008360698525315624
2024-02-12,0.05348391290979082,0.05348391290979082,0.053484679397573176,0.053484679397573176,0.05348391290979082,0.046801293550420286
2024-02-13,0.005654783017624121,0.005654783017624121,0.005654783017624121,0.005654783017624121,0.005654783017624121,0.004979912029396072
2024-02-14,0.08680778834889069,0.08680778834889069,0.08680778834889069,0.08680778834889069,0.08680778834889069,0.07649903557623605
2024-02-15,-0.02179209202023702,-0.02179209202023702,-0.02179209202023702,-0.02179209202023702,-0.02179209202023702,-0.02034727864427921
2024-02-16,-0.00955670716143453,-0.00955670716143453,-0.00955670716143453,-0.00955670716143453,-0.00955670716143453,-0.008943818287124095
2024-02-17,0.0036105449886609797,0.0036105449886609797,0.0036105449886609797,0.0036105449886609797,0.0036105449886609797,0.003376904586396501
2024-02-18,0.04376864845952255,0.04376864845952255,0.04376864845952255,0.04376864845952255,0.04376864845952255,0.04094588673283828
2024-02-19,-0.017375381223843633,-0.017375381223843633,-0.017375381223843633,-0.017375381223843633,-0.017375381223843633,-0.015140103781183023
2024-02-20,-0.021569062295948238,-0.021569062295948238,-0.021569062295948238,-0.021569062295948238,-0.021569062295948238,-0.018879423277202156
2024-02-21,-0.04119132134243075,-0.04119132134243075,-0.04119132134243075,-0.04119132134243075,-0.04119132134243075,-0.03604629617701183
2024-02-22,-0.022459223468305534,-0.022459223468305534,-0.022459223468305534,-0.022459223468305534,-0.022459223468305534,-0.019654012795923048
2024-02-23,-0.03976973867541922,-0.03976973867541922,-0.03976973867541922,-0.03976973867541922,-0.03976973867541922,-0.03480779618658625
2024-02-24,-0.006551222363510356,-0.006551222363510356,-0.006551222363510356,-0.006551222363510356,-0.006551222363510356,-0.0057268614577572485
2024-02-25,-0.007402029097524632,-0.007402029097524632,-0.007402029097524632,-0.007402029097524632,-0.007402029097524632,-0.006473600873329821
2024-02-26,-0.023567127116965736,-0.023567127116965736,-0.023567127116965736,-0.023567127116965736,-0.023567127116965736,-0.020591868103347566
2024-02-27,0.012690993777379367,0.012690993777379367,0.012690993777379367,0.012690993777379367,0.012690993777379367,0.01105511898302347
2024-02-28,0.003694535983996161,0.003694535983996161,0.003694535983996161,0.003694535983996161,0.003694535983996161,0.0032235158212798876
2024-02-29,0.009446924791823186,0.009446924791823186,0.009446924791823186,0.009446924791823186,0.009446924791823186,0.008246396631448327
2024-03-01,0.02226320457702724,0.02226320457702724,0.02226320457702724,0.02226320457702724,0.02226320457702724,0.019457106202342977
2024-03-02,0.26087902816908826,0.26087902816908826,0.26087902816908826,0.26087902816908826,0.26087902816908826,0.228342916045706
2024-03-03,-0.0033200144535524556,-0.0033200144535524556,-0.0033200144535524556,-0.0033200144535524556,-0.0033200144535524556,-0.0029436244626926955
2024-03-04,0.3605718884625131,0.3605718884625131,0.3605718884625131,0.3605718884625131,0.3605718884625131,0.3153860191892208
2024-03-05,-0.004261397490796015,-0.004261397490796015,-0.004261397490796015,-0.004261397490796015,-0.004261397490796015,-0.0037710873223707475
2024-03-06,-0.026222690034287788,-0.026222690034287788,-0.026222690034287788,-0.026222690034287788,-0.026222690034287788,-0.02293428057782465
2024-03-07,-0.021383723248090236,-0.021383723248090236,-0.021383723248090236,-0.021383723248090236,-0.021383723248090236,-0.01863919189869645
2024-03-08,0.04627081311375569,0.04627081311375569,0.04627081311375569,0.04627081311375569,0.04627081311375569,0.04021930956492947
2024-03-09,-0.003252593767095524,-0.003252593767095524,-0.003252593767095524,-0.003252593767095524,-0.003252593767095524,-0.0028436523712498385
2024-03-10,-0.026127800919502175,-0.026127800919502175,-0.026127800919502175,-0.026127800919502175,-0.026127800919502175,-0.022833442485228228
2024-03-11,0.01370039341249174,0.01370039341249174,0.01370039341249174,0.01370039341249174,0.01370039341249174,0.01193259624216414
2024-03-12,-0.020426527791370108,-0.020426527791370108,-0.020426527791370108,-0.020426527791370108,-0.020426527791370108,-0.01782191985350634
2024-03-13,-0.0027968075105191392,-0.0027968075105191392,-0.0027968075105191392,-0.0027968075105191392,-0.0027968075105191392,-0.0024337126093796346
2024-03-14,0.003182555623911787,0.003182555623911787,0.003182555623911787,0.003182555623911787,0.003182555623911787,0.0027683730600551737
2024-03-15,-0.02907408789429733,-0.02907408789429733,-0.02907408789429733,-0.02907408789429733,-0.02907408789429733,-0.025300788375038907
2024-03-16,-0.056588734829316145,-0.056588734829316145,-0.056588734829316145,-0.056588734829316145,-0.056588734829316145,-0.04905388587342241
2024-03-17,0.0554643837617661,0.0554643837617661,0.0554643837617661,0.0554643837617661,0.0554643837617661,0.047698286050231964
2024-03-18,-0.03327852840661294,-0.03327852840661294,-0.03327852840661294,-0.03327852840661294,-0.03327852840661294,-0.02883102245197977
2024-03-19,-0.026169443634771805,-0.026169443634771805,-0.026169443634771805,-0.026169443634771805,-0.026169443634771805,-0.022568203236313922
2024-03-20,0.038860988005177344,0.038860988005177344,0.038860988005177344,0.038860988005177344,0.038860988005177344,0.033389757668206954
2024-03-21,-0.007280225574592736,-0.007280225574592736,-0.007280225574592736,-0.007280225574592736,-0.007280225574592736,-0.006288362222412802
2024-03-22,-0.009109654614583018,-0.009109654614583018,-0.009109654614583018,-0.009109654614583018,-0.009109654614583018,-0.007860694574912008
2024-03-23,0.03666937148980831,0.03666937148980831,0.03666937148980831,0.03666937148980831,0.03666937148980831,0.032099356374182486
2024-03-24,0.018785010039547023,0.018785010039547023,0.018785010039547023,0.018785010039547023,0.018785010039547023,0.016511946136558153
2024-03-25,0.03693750694905651,0.03693750694905651,0.03693750694905651,0.03693750694905651,0.03693750694905651,0.03254051868110874
2024-03-26,-0.04693091040049502,-0.04693091040049502,-0.04693091040049502,-0.04693091040049502,-0.04693091040049502,-0.04106601256877973
2024-03-27,-0.009783734839077685,-0.009783734839077685,-0.009783734839077685,-0.009783734839077685,-0.009783734839077685,-0.008554135454208578
2024-03-28,0.006958911503591736,0.006958911503591736,0.006958911503591736,0.006958911503591736,0.006958911503591736,0.006082386006410534
2024-03-29,-0.016605153892610303,-0.016605153892610303,-0.016605153892610303,-0.016605153892610303,-0.016605153892610303,-0.014531493025372821
2024-03-30,-0.018378962227156403,-0.018378962227156403,-0.018378962227156403,-0.018378962227156403,-0.018378962227156403,-0.016082709579219312
2024-03-31,0.038283740074678274,0.038283740074678274,0.038283740074678274,0.038283740074678274,0.038283740074678274,0.03350101337690137
2024-04-01,-0.022428174446097127,-0.022428174446097127,-0.022428174446097127,-0.022428174446097127,-0.022428174446097127,-0.019625993816855036
2024-04-02,-0.053668246860439583,-0.053668246860439583,-0.053668246860439583,-0.053668246860439583,-0.053668246860439583,-0.046967723773976955
2024-04-03,-0.033983251714297835,-0.033983251714297835,-0.033983251714297835,-0.033983251714297835,-0.033983251714297835,-0.02973679889061087
2024-04-04,0.05539972802355342,0.05539972802355342,0.05539972802355342,0.05539972802355342,0.05539972802355342,0.04827333566060088
2024-04-05,-0.007593305923870641,-0.007593305923870641,-0.007593305923870641,-0.007593305923870641,-0.007593305923870641,-0.006661515043434041
2024-04-06,0.026742904135247603,0.026742904135247603,0.026742904135247603,0.026742904135247603,0.026742904135247603,0.023439217365595733
2024-04-07,-0.007150162191966514,-0.007150162191966514,-0.007150162191966514,-0.007150162191966514,-0.007150162191966514,-0.006287095939648046
2024-04-08,-0.002983120783448867,-0.002983120783448867,-0.002983120783448867,-0.002983120783448867,-0.002983120783448867,-0.0026207625362737463
2024-04-09,0.024614989250185237,0.024614989250185237,0.024614989250185237,0.024614989250185237,0.024614989250185237,0.02153995879728421
2024-04-10,-0.011353435659154476,-0.011353435659154476,-0.011353435659154476,-0.011353435659154476,-0.011353435659154476,-0.009937218196536368
2024-04-11,0.04619938483487207,0.04619938483487207,0.04619938483487207,0.04619938483487207,0.04619938483487207,0.040429775103864474
2024-04-12,-0.05649746522002308,-0.05649746522002308,-0.05649746522002308,-0.05649746522002308,-0.05649746522002308,-0.04971616192081574
2024-04-13,-0.07025579704230656,-0.07025579704230656,-0.07025579704230656,-0.07025579704230656,-0.07025579704230656,-0.061381927747981124
2024-04-14,0.08739307267895069,0.08739307267895069,0.08739307267895069,0.08739307267895069,0.08739307267895069,0.07563275753944398
2024-04-15,-0.019308035551673708,-0.019308035551673708,-0.019308035551673708,-0.019308035551673708,-0.019308035551673708,-0.0175057454714872
2024-04-16,-0.020528672153887095,-0.020528672153887095,-0.020528672153887095,-0.020528672153887095,-0.020528672153887095,-0.019172589346729718
2024-04-17,-0.02473101861448146,-0.02473101861448146,-0.02473101861448146,-0.02473101861448146,-0.02473101861448146,-0.023108717203545237
2024-04-18,0.041838390800702285,0.041838390800702285,0.041838390800702285,0.041838390800702285,0.041838390800702285,0.03729567622063046
2024-04-19,-0.04087072441569539,-0.04087072441569539,-0.04087072441569539,-0.04087072441569539,-0.04087072441569539,-0.036639889382420465
2024-04-20,0.013850275286202862,0.013850275286202862,0.013850275286202862,0.013850275286202862,0.013850275286202862,0.01236199920475034
2024-04-21,-0.007111273444771693,-0.007111273444771693,-0.007111273444771693,-0.007111273444771693,-0.007111273444771693,-0.006356465191056926
2024-04-22,-0.020498452231755504,-0.020498452231755504,-0.020498452231755504,-0.020498452231755504,-0.020498452231755504,-0.018308776924239822
2024-04-23,-0.023031800147171877,-0.018742618074141126,-0.018742618074141126,-0.018742618074141126,-0.018742618074141126,-0.016286920603809207
2024-04-24,-0.08242167930964417,-0.0823508780695128,-0.0823508780695128,-0.0823508780695128,-0.0823508780695128,-0.0720648866604201
2024-04-25,-0.01646845615433845,-0.012289850569632499,-0.012289850569632499,-0.012289850569632499,-0.0006855669889357374,-0.01074815162326015
2024-04-26,-0.01892230658868088,-0.018225708564526877,-0.018225708564526877,-0.018225708564526877,-0.006336578899496681,-0.015924279030471222
2024-04-27,-0.001959644160759111,-0.011636252702939887,-0.011636252702939887,-0.011636252702939887,-0.007647158685263,-0.010183162105900645
2024-04-28,-0.0033653099948409704,-0.004203924561230088,-0.004203924561230088,-0.004203924561230088,-0.003945557968956126,-0.003678000787085911
2024-04-29,-0.011580250025892469,-0.011592250409946825,-0.011592250409946825,-0.011592250409946825,-0.011592250409946825,-0.010140280241612398
2024-04-30,-0.03916949114940371,-0.03921589281328808,-0.03921589281328808,-0.03921589281328808,-0.03921589281328808,-0.034253645622122075
2024-05-01,0.004102997624376714,-0.03194168740301617,-0.03194168740301617,-0.03194168740301617,-0.03194168740301617,-0.027953761695080348
2024-05-02,0.016303564661420022,0.01501710166045278,0.022279657765373884,0.022279657765373884,0.01501710166045278,0.013088870210023362
2024-05-03,-0.0020000000000000018,-0.0015533250757324701,-0.0016322186060513388,-0.0016322186060513388,-0.0015533250757324701,-0.001356451309114326
2024-05-04,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05,0.04005641275564642,0.04005641275564642,0.04005641275564642,0.04005641275564642,0.04005641275564642,0.03505341944837981
2024-05-06,-0.013665587231745824,-0.013665587231745824,-0.013665587231745824,-0.013665587231745824,-0.013665587231745824,-0.011953485158530452
2024-05-07,-0.01779220876258747,-0.01779220876258747,-0.01779220876258747,-0.01779220876258747,-0.01779220876258747,-0.015570151117556774
2024-05-08,-0.026743666544054245,-0.026743666544054245,-0.026743666544054245,-0.026743666544054245,-0.026743666544054245,-0.023404729265858237
2024-05-09,0.05146550159846841,0.058149646564969126,0.05146550159846841,0.05146550159846841,0.058149646564969126,0.05089403626403244
2024-05-10,0.020067718131812073,0.020290802602265012,0.020067718131812073,0.020067718131812073,0.020290802602265012,0.01774969633043888
2024-05-11,0.004646820851023303,0.004646820851023303,0.004646820851023303,0.004646820851023303,0.004646820851023303,0.004076693574495138
2024-05-12,-0.001236255357235927,-0.001236255357235927,-0.001236255357235927,-0.001236255357235927,-0.001236255357235927,-0.0010851926755386376
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0
