,TOP20_MOM_top8_biweekly__bull_only__NO_STOP,TOP20_MOM_top8_biweekly__bull_only__BTC_LT_14D,TOP20_MOM_top8_biweekly__bull_only__BTC_LT_14D_CONFIRM2,TOP20_MOM_top8_biweekly__bull_only__BTC_LT_20DMA
2022-07-14,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-15,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-16,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-17,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-18,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-19,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-20,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-21,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-22,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-23,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-24,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-25,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-26,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-27,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-28,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-29,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-30,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-07-31,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-01,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-02,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-03,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-04,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-05,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-06,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-07,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-08,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-09,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-10,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-11,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-12,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-13,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-14,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-15,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-16,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-17,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-18,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-19,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-20,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-21,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-22,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-23,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-24,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-25,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-26,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-27,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-28,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-29,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-30,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-08-31,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-01,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-02,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-03,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-04,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-05,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-06,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-07,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-08,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-09,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-10,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-11,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-12,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-13,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-14,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-15,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-16,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-17,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-18,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-19,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-20,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-21,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-22,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-23,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-24,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-25,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-26,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-27,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-28,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-29,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-09-30,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-01,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-02,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-03,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-04,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-05,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-06,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-07,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-08,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-09,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-10,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-11,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-12,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-13,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-14,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-15,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-16,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-17,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-18,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-19,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-20,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-21,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-22,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-23,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-24,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-25,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-26,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-27,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-28,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-29,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-30,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-10-31,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-01,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-02,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-03,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-04,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-05,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-06,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-07,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-08,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-09,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-10,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-11,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-12,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-13,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-14,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-15,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-16,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-17,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-18,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-19,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-20,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-21,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-22,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-23,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-24,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-25,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-26,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-27,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-28,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-29,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-11-30,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-01,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-02,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-03,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-04,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-05,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-06,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-07,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-08,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-09,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-10,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-11,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-12,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-13,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-14,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-15,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-16,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-17,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-18,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-19,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-20,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-21,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-22,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-23,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-24,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-25,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-26,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-27,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-28,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-29,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-30,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2022-12-31,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-01,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-02,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-03,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-04,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-05,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-06,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-07,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-08,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-09,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-10,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-11,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-12,-0.25086518249518863,-0.09202952831028988,-0.13490014308332077,-0.14531074251371023
2023-01-13,-0.20628816505865966,-0.03800104825221862,-0.08342266465752879,-0.09445274333449627
2023-01-14,-0.14083117344158813,0.0,-0.007833020765745435,-0.01977274414713792
2023-01-15,-0.14164626004223446,-0.0009486920095919116,-0.008774281651125926,-0.0207026779123497
2023-01-16,-0.1397126616881037,0.0,-0.006541364931189619,-0.018496632080608366
2023-01-17,-0.14615849534021064,-0.007492652007125122,-0.013985004767233744,-0.025850695260249745
2023-01-18,-0.18054714705575192,-0.04746610062607204,-0.05369697247120597,-0.06508476970709898
2023-01-19,-0.15616025636420938,-0.019118722249684805,-0.02553502464162105,-0.03726172235898939
2023-01-20,-0.06178680520475599,0.0,0.0,0.0
2023-01-21,-0.07442494219703732,-0.013470431947015582,-0.013470431947015582,-0.013470431947015582
2023-01-22,-0.0714957695122943,-0.010348356174693651,-0.01034835617469354,-0.010348356174693651
2023-01-23,-0.06512213035102099,-0.0035549757398082305,-0.0035549757398082305,-0.0035549757398082305
2023-01-24,-0.11285130614287797,-0.05442739584286749,-0.05442739584286749,-0.05442739584286749
2023-01-25,-0.05614559664794161,0.0,0.0,0.0
2023-01-26,-0.06715552424394589,-0.011664858008717194,-0.011664858008717194,-0.011664858008717194
2023-01-27,-0.03685989222466779,0.0,0.0,0.0
2023-01-28,-0.05427885111568442,-0.01808559185771108,-0.01808559185771108,-0.01808559185771108
2023-01-29,-0.01218000606790981,0.0,0.0,0.0
2023-01-30,-0.07130378210632737,-0.05985278330221988,-0.05985278330221988,-0.05985278330221988
2023-01-31,-0.049580052674266795,-0.03786119620588291,-0.03786119620588291,-0.03786119620588302
2023-02-01,0.0,0.0,0.0,0.0
2023-02-02,-0.004241359321048854,-0.004241359321048854,-0.004241359321048854,-0.004241359321048854
2023-02-03,0.0,0.0,0.0,0.0
2023-02-04,-0.007590930106605165,-0.007590930106605276,-0.007590930106605165,-0.007590930106605165
2023-02-05,-0.03538646197770279,-0.03538646197770279,-0.03538646197770268,-0.03538646197770268
2023-02-06,-0.0551824349427561,-0.0551824349427561,-0.05518243494275599,-0.0551824349427561
2023-02-07,-0.014498212964397572,-0.05707207007287063,-0.014498212964397461,-0.05707207007287063
2023-02-08,-0.043777155477705554,-0.05707207007287063,-0.04377715547770544,-0.05707207007287063
2023-02-09,-0.12581034392295454,-0.05707207007287063,-0.12581034392295454,-0.05707207007287063
2023-02-10,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-11,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-12,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-13,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-14,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-15,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-16,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-17,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-18,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-19,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-20,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-21,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-22,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-23,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-24,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-25,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-26,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-27,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-02-28,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-01,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-02,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-03,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-04,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-05,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-06,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-07,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-08,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-09,-0.12755872323510864,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-10,-0.13062036340890149,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-11,-0.14303515850801007,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-12,-0.06510719537767151,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-13,-0.019067747283630254,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-14,-0.0012971371249818064,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-15,-0.0628584849820788,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-16,-0.04541351725685416,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-17,0.0,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-18,-0.025330904314937785,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-19,-0.0009133175270561456,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-20,-0.034680322789949924,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-21,0.0,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-22,-0.03523015356345871,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-23,-0.0007561840229451944,-0.05707207007287063,-0.12755872323510853,-0.05707207007287063
2023-03-24,-0.04983389432584151,-0.104680249881562,-0.17160805071653884,-0.1046802498815621
2023-03-25,-0.062179106663150185,-0.11631286059982782,-0.1823710893593089,-0.11631286059982793
2023-03-26,-0.03943314008565535,-0.09487985747463668,-0.16254026664426546,-0.09487985747463679
2023-03-27,-0.07199072942765394,-0.1255581279160506,-0.19092524558418744,-0.1255581279160507
2023-03-28,-0.03708322108050399,-0.09266558264002966,-0.16049151540623385,-0.09266558264002978
2023-03-29,-0.004010311176942505,-0.0615017374410507,-0.1316572598588328,-0.06150173744105081
2023-03-30,-0.012614407707348008,-0.06960918045506115,-0.13915864751524543,-0.06960918045506137
2023-03-31,0.0,-0.0523689990637175,-0.12320722070165568,-0.052368999063717614
2023-04-01,-0.009935636151083171,-0.06178431589450717,-0.13191871473666095,-0.06178431589450728
2023-04-02,-0.02667039173343544,-0.07764268907743577,-0.1465916275945902,-0.07764268907743588
2023-04-03,-0.033950239130631554,-0.08454129815310407,-0.1529745452268455,-0.08454129815310418
2023-04-04,-0.01847788710588527,-0.0698792177170553,-0.13940849869278604,-0.0698792177170553
2023-04-05,-0.007278327960952846,-0.07173945928162129,-0.12958880610318446,-0.05926616827449782
2023-04-06,-0.02401176829709839,-0.07173945928162129,-0.1442605657627365,-0.07512329508934712
2023-04-07,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-08,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-09,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-10,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-11,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-12,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-13,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-14,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-15,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-16,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-17,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-18,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-19,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-20,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-21,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-22,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-23,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-24,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-25,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-26,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-27,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-28,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-29,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-04-30,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-01,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-02,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-03,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-04,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-05,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-06,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
2023-05-07,-0.025963744760504226,-0.07173945928162129,-0.14597204463121105,-0.07697304849916842
