,TOP20_MOM_top8_biweekly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only,SECTOR_LEAD_V3A_top2_biweekly__bull_only,SECTOR_LEAD_V3B_top1_biweekly__bull_only,SECTOR_LEAD_V3C_top2_biweekly__bull_only__BTC_LT_21D,SECTOR_LEAD_V3D_top1_biweekly__bull_only__BTC_LT_21D
2022-11-23,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-11-24,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-11-25,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-11-26,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-11-27,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-11-28,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-11-29,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-11-30,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-01,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-02,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-03,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-04,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-05,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-06,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-07,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-08,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-09,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-10,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-11,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-12,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-13,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-14,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-15,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-16,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-17,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-18,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-19,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-20,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-21,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-22,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-23,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-24,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-25,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-26,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-27,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-28,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-29,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-30,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2022-12-31,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-01,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-02,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-03,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-04,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-05,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-06,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-07,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-08,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-09,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-10,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-11,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-12,-0.25086518249518863,-0.23867996880785503,-0.3933352372180996,-0.4612059937490294,-0.29277167479866184,-0.19869134918825737
2023-01-13,-0.20628816505865966,-0.20246948747458904,-0.34952204025210654,-0.3833669275740148,-0.24169579926917228,-0.08292703783084165
2023-01-14,-0.14083117344158813,-0.16534519412954862,-0.3145653762919607,-0.33114267112639384,-0.20094455669857358,-0.0052577468064776145
2023-01-15,-0.14164626004223446,-0.16859947041975654,-0.2962165235406782,-0.29555280747320023,-0.17955411308495517,0.0
2023-01-16,-0.1397126616881037,-0.16994488879015657,-0.3074830833751816,-0.30638450510678095,-0.1926882700879078,-0.01537616694124122
2023-01-17,-0.14615849534021064,-0.16630692558042326,-0.31585364079516287,-0.32843474671799866,-0.2024463698957636,-0.04667764964305332
2023-01-18,-0.18054714705575192,-0.20499491424022043,-0.34777037489089035,-0.35783506886628913,-0.23965376974030128,-0.08841295991213638
2023-01-19,-0.15616025636420938,-0.1825938324313805,-0.3235908162563734,-0.3245662832774341,-0.2114660954162122,-0.041186161449752956
2023-01-20,-0.06178680520475599,-0.10629549378180059,-0.21517550427444743,-0.17021459199890954,-0.08507935891356311,0.0
2023-01-21,-0.07442494219703732,-0.113371725430079,-0.21257696878624888,-0.1504854284520304,-0.08205007814098653,0.0
2023-01-22,-0.0714957695122943,-0.10907883684956021,-0.21678627756256674,-0.15590127726882075,-0.08695714144639366,-0.006375227686703289
2023-01-23,-0.06512213035102099,-0.09507503591507294,-0.21193119237221492,-0.1617039724296676,-0.08129725483597461,-0.013205828779599527
2023-01-24,-0.11285130614287797,-0.13305309795559295,-0.25830770269522463,-0.22746785091926447,-0.13536135042317143,-0.09061930783242267
2023-01-25,-0.05614559664794161,-0.08427024488474888,-0.16772902362971265,-0.07969254748969967,-0.029767929765770584,0.0
2023-01-26,-0.06715552424394589,-0.09168950131094367,-0.20923400713804152,-0.14236165522684496,-0.07815297167837842,-0.06809583858764179
2023-01-27,-0.03685989222466779,-0.07994733432649548,-0.19878202208500584,-0.11876402823940124,-0.06596841714748458,-0.04245481294661613
2023-01-28,-0.05427885111568442,-0.09480107885289801,-0.21524607132179086,-0.15280650651636918,-0.08516162348168832,-0.07944514501891542
2023-01-29,-0.01218000606790981,-0.060591740910243996,-0.1702138153695143,-0.08162677920998174,-0.03266461209911675,-0.0021017234131984752
2023-01-30,-0.07130378210632737,-0.11774157825178522,-0.2302051670105404,-0.17795151888003857,-0.10260040819364014,-0.10676754939050004
2023-01-31,-0.049580052674266795,-0.10484259844340582,-0.21782540676169837,-0.1620908187737241,-0.08816852151699428,-0.08953341740226983
2023-02-01,0.0,-0.05320029740578491,-0.10909615075440682,0.0,0.0,0.0
2023-02-02,-0.004241359321048854,-0.06067381388578397,-0.10002334055453332,0.0,0.0,0.0
2023-02-03,0.0,-0.0367231332258775,-0.04702597246784945,0.0,0.0,0.0
2023-02-04,-0.007590930106605165,-0.0466635691073497,-0.06680500340990103,-0.032622739018087876,-0.0207550577147122,-0.032622739018087876
2023-02-05,-0.03538646197770279,-0.0718775401548909,-0.08223697367341232,-0.04844961240310086,-0.03694854234038902,-0.04844961240310086
2023-02-06,-0.0551824349427561,-0.08752135330029831,-0.09207613283309368,-0.06072351421188649,-0.04727322997658945,-0.06072351421188649
2023-02-07,-0.014498212964397572,-0.0535007934493642,-0.06318171726035204,-0.023578811369509123,-0.01695297492455272,-0.023578811369509123
2023-02-08,-0.043777155477705554,-0.0778162926369953,-0.11392541388344823,-0.10658914728682178,-0.07020069748264124,-0.10658914728682178
2023-02-09,-0.12581034392295454,-0.1343725598083335,-0.1988509993385703,-0.22480620155038777,-0.15931706687105773,-0.22480620155038777
2023-02-10,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-11,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-12,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-13,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-14,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-15,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-16,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-17,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-18,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-19,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-20,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-21,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-22,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-23,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-24,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-25,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-26,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-27,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-02-28,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-03-01,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-03-02,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-03-03,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-03-04,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-03-05,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-03-06,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-03-07,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-03-08,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-03-09,-0.12755872323510864,-0.1361038146887169,-0.20045329733989325,-0.22635658914728696,-0.16099843273731562,-0.22635658914728696
2023-03-10,-0.13062036340890149,-0.1475377465190968,-0.2069640616645395,-0.23120164173658864,-0.16099843273731562,-0.22635658914728696
2023-03-11,-0.14303515850801007,-0.15345934627905222,-0.18461822812232953,-0.20338009991875683,-0.16099843273731562,-0.22635658914728696
2023-03-12,-0.06510719537767151,-0.0825928912279027,-0.1237088226703863,-0.14501931354953645,-0.16099843273731562,-0.22635658914728696
2023-03-13,-0.019067747283630254,-0.028213192329663905,-0.059419581885540085,-0.09729838709172989,-0.16099843273731562,-0.22635658914728696
2023-03-14,-0.0012971371249818064,-0.007597148242884821,-0.041880256363693524,-0.08422011405574126,-0.16099843273731562,-0.22635658914728696
2023-03-15,-0.0628584849820788,-0.06191325281345217,-0.06389498117638004,-0.11221352640217752,-0.16099843273731562,-0.22635658914728696
2023-03-16,-0.04541351725685416,-0.039066173858617104,-0.043982498278855364,-0.09936620438900123,-0.16099843273731562,-0.22635658914728696
2023-03-17,0.0,0.0,0.0,-0.03696646059757824,-0.16099843273731562,-0.22635658914728696
2023-03-18,-0.025330904314937785,-0.026369832521169534,-0.016815090403025867,-0.05291282307965217,-0.16099843273731562,-0.22635658914728696
2023-03-19,-0.0009133175270561456,-0.0007898098871975678,0.0,-0.04093022466351659,-0.16099843273731562,-0.22635658914728696
2023-03-20,-0.034680322789949924,-0.03781477230411612,-0.016929320036585427,-0.06631872431079289,-0.16099843273731562,-0.22635658914728696
2023-03-21,0.0,0.0,0.0,-0.02947935069525054,-0.16099843273731562,-0.22635658914728696
2023-03-22,-0.03523015356345871,-0.03352162095786426,-0.0341740718462481,-0.06610925710405646,-0.16099843273731562,-0.22635658914728696
2023-03-23,-0.0007561840229451944,0.0,0.0,-0.02386670374551414,-0.16099843273731562,-0.22635658914728696
2023-03-24,-0.04983389432584151,-0.04526934065965138,-0.0627490567293375,-0.11688551661732882,-0.2136449896774849,-0.2986740409297205
2023-03-25,-0.062179106663150185,-0.05469751836069703,-0.08253092075707125,-0.15542142134675463,-0.2302420046001309,-0.3292773555073326
2023-03-26,-0.03943314008565535,-0.03529829173341581,-0.05061271821843494,-0.11046286582909137,-0.20346258264600725,-0.29357348850011844
2023-03-27,-0.07199072942765394,-0.06293831993784293,-0.10017394039848826,-0.17790069910558637,-0.24504452573052604,-0.34712928901093987
2023-03-28,-0.03708322108050399,-0.03907171674367571,-0.08199002846206105,-0.146590276512928,-0.22978819511689696,-0.32226409591662997
2023-03-29,-0.004010311176942505,-0.00488988608308738,-0.03767284440840446,-0.09761756425261614,-0.19260600823921026,-0.2833723836409143
2023-03-30,-0.012614407707348008,-0.014565794300955393,-0.04404206619979156,-0.09922322694967545,-0.1979497953044277,-0.28464752174831476
2023-03-31,0.0,0.0,-0.029398524811748983,-0.08557509402467045,-0.1856638411295839,-0.2738088478354105
2023-04-01,-0.009935636151083171,0.0,-0.040631953930932774,-0.10725154043497231,-0.19508870576631343,-0.29102321228531747
2023-04-02,-0.02667039173343544,-0.01845291347902034,-0.07029573235106945,-0.1554214213467544,-0.21997666235174107,-0.3292773555073326
2023-04-03,-0.033950239130631554,0.0,-0.07820050274651524,-0.1578299153923436,-0.2266087771023717,-0.33119006266843354
2023-04-04,-0.01847788710588527,0.0,-0.0651259577165113,-0.14498461381586836,-0.21563921333095182,-0.3209889578092293
2023-04-05,-0.007278327960952846,-0.0003550167475397936,-0.04859389208953968,-0.11287135987468022,-0.20176878435983303,-0.29548619566121903
2023-04-06,-0.02401176829709839,-0.03231950339579748,-0.06954060827480757,-0.14899877055851674,-0.2193431120682794,-0.32417680307773045
2023-04-07,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-08,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-09,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-10,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-11,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-12,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-13,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-14,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-15,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-16,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-17,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-18,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-19,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-20,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-21,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-22,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-23,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-24,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-25,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-26,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-27,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-28,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-29,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-04-30,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-01,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-02,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-03,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-04,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-05,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-06,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-07,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-08,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-09,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-10,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-11,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-12,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-13,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-14,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-15,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-16,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-17,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-18,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-19,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-20,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-21,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-22,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-23,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-24,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-25,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-26,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-27,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-28,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-29,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-30,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-05-31,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-01,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-02,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-03,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-04,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-05,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-06,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-07,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-08,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-09,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-10,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-11,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-12,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-13,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-14,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-15,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-16,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-17,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-18,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
2023-06-19,-0.025963744760504226,-0.034254864389005935,-0.07140152705825797,-0.1507007730173997,-0.22090442584414283,-0.325528449471575
